source_record_id,customer_id,first_name,last_name,email,phone,date_of_birth,loyalty_status,marketing_opt_in,created_at,updated_at
SRC_CUSTOMER_B001_000031318,C0031318,Andrea,Brown,andrea.brown.31318@retailverse.example,+44 7541884395,1991-08-29,BRONZE,Y,2025-09-21 07:05:19,2025-10-29 07:05:19
SRC_CUSTOMER_B001_000031319,C0031319,Elaine,Hudson,elaine.hudson.31319@retailverse.example,+44 7761505834,1986-07-22,SILVER,Y,2026-06-17 19:12:24,2026-08-31 23:59:59
SRC_CUSTOMER_B001_000031320,C0031320,Diane,Atkins,diane.atkins.31320@retailverse.example,+44 7692093132,1948-09-22,SILVER,Y,2026-05-06 03:08:48,2026-05-09 03:08:48
SRC_CUSTOMER_B001_000031321,C0031321,Chloe,Johnson,chloe.johnson.31321@retailverse.example,+44 7438210490,1954-03-19,BRONZE,N,2023-03-15 13:47:57,2023-04-19 13:47:57
SRC_CUSTOMER_B001_000031322,C0031322,George,Walters,george.walters.31322@retailverse.example,+44 7489407985,1952-02-10,BRONZE,Y,2025-06-17 09:23:19,2025-08-20 09:23:19
SRC_CUSTOMER_B001_000031323,C0031323,Anna,Wright,anna.wright.31323@retailverse.example,+44 7534326188,1999-05-07,BRONZE,Y,2023-10-03 18:38:42,2024-01-02 18:38:42
SRC_CUSTOMER_B001_000031324,C0031324,Glenn,Powell,glenn.powell.31324@retailverse.example,+44 7728823823,1964-07-17,BRONZE,Y,2024-08-07 13:17:18,2024-09-04 13:17:18
SRC_CUSTOMER_B001_000031325,C0031325,Sian,Simmons,sian.simmons.31325@retailverse.example,+44 7993075095,1959-07-21,BRONZE,N,2026-05-25 00:01:05,2026-07-31 00:01:05
SRC_CUSTOMER_B001_000031326,C0031326,Stephen,Lloyd,stephen.lloyd.31326@retailverse.example,+44 7624476586,1965-12-08,NONE,N,2023-01-05 18:56:24,2023-01-09 18:56:24
SRC_CUSTOMER_B001_000031327,C0031327,Damian,Kirby,damian.kirby.31327@retailverse.example,+44 7503922858,1993-03-13,BRONZE,Y,2024-01-02 02:01:09,2024-04-30 02:01:09
SRC_CUSTOMER_B001_000031328,C0031328,Amanda,Ashton,amanda.ashton.31328@retailverse.example,+44 7782157737,2004-03-13,NONE,Y,2026-03-03 10:55:50,2026-06-17 10:55:50
SRC_CUSTOMER_B001_000031329,C0031329,Charlotte,White,charlotte.white.31329@retailverse.example,+44 7142209184,1991-10-25,NONE,Y,2023-04-11 20:56:09,2023-08-08 20:56:09
SRC_CUSTOMER_B001_000031330,C0031330,Benjamin,Rogers,benjamin.rogers.31330@retailverse.example,+44 7604939210,1973-04-23,SILVER,Y,2026-01-20 00:20:34,2026-02-04 00:20:34
SRC_CUSTOMER_B001_000031331,C0031331,Vanessa,Wilson,vanessa.wilson.31331@retailverse.example,+44 7546386357,1961-04-25,NONE,Y,2023-11-05 07:24:44,2024-02-10 07:24:44
SRC_CUSTOMER_B001_000031332,C0031332,Diana,Mason,diana.mason.31332@retailverse.example,+44 7281619839,1972-09-19,SILVER,N,2024-08-12 00:24:44,2024-08-23 00:24:44
SRC_CUSTOMER_B001_000031333,C0031333,Howard,Dawson,howard.dawson.31333@retailverse.example,+44 7985029003,2003-04-02,NONE,Y,2024-01-16 06:02:31,2024-02-24 06:02:31
SRC_CUSTOMER_B001_000031334,C0031334,Andrew,Day,andrew.day.31334@retailverse.example,+44 7096920537,2005-05-03,NONE,Y,2025-03-25 15:17:34,2025-05-30 15:17:34
SRC_CUSTOMER_B001_000031335,C0031335,Megan,Watkins,megan.watkins.31335@retailverse.example,+44 7936524406,1992-03-18,SILVER,N,2024-03-09 19:39:39,2024-04-11 19:39:39
SRC_CUSTOMER_B001_000031336,C0031336,David,Davis,david.davis.31336@retailverse.example,+44 7737726995,1990-10-06,BRONZE,Y,2024-12-02 00:55:52,2024-12-03 00:55:52
SRC_CUSTOMER_B001_000031337,C0031337,Gerard,Benson,gerard.benson.31337@retailverse.example,+44 7624011811,1946-12-26,BRONZE,Y,2025-07-29 11:19:50,2025-09-30 11:19:50
SRC_CUSTOMER_B001_000031338,C0031338,Max,Webster,max.webster.31338@retailverse.example,+44 7738870114,1970-08-14,GOLD,Y,2025-12-05 01:34:32,2026-03-07 01:34:32
SRC_CUSTOMER_B001_000031339,C0031339,Linda,Wood,linda.wood.31339@retailverse.example,+44 7069042713,1983-06-29,NONE,Y,2025-02-17 16:13:42,2025-05-12 16:13:42
SRC_CUSTOMER_B001_000031340,C0031340,Allan,Whitehouse,allan.whitehouse.31340@retailverse.example,+44 7680252799,1945-03-30,NONE,N,2026-06-01 22:31:13,2026-08-22 22:31:13
SRC_CUSTOMER_B001_000031341,C0031341,Naomi,Evans,naomi.evans.31341@retailverse.example,+44 7296960445,1979-12-19,NONE,Y,2023-05-08 10:58:28,2023-08-07 10:58:28
SRC_CUSTOMER_B001_000031342,C0031342,Edward,Davis,edward.davis.31342@retailverse.example,+44 7773291211,1970-06-19,NONE,Y,2023-09-26 11:53:30,2024-01-13 11:53:30
SRC_CUSTOMER_B001_000031343,C0031343,Bethan,Butcher,bethan.butcher.31343@retailverse.example,+44 7341134662,1946-02-12,NONE,N,2025-01-13 05:35:20,2025-01-14 05:35:20
SRC_CUSTOMER_B001_000031344,C0031344,Oliver,Brooks,oliver.brooks.31344@retailverse.example,+44 7516248316,1996-02-17,BRONZE,Y,2023-12-11 06:44:20,2024-02-02 06:44:20
SRC_CUSTOMER_B001_000031345,C0031345,Ann,Chandler,ann.chandler.31345@retailverse.example,+44 7613600235,1971-11-26,SILVER,Y,2025-05-09 09:57:44,2025-06-23 09:57:44
SRC_CUSTOMER_B001_000031346,C0031346,Jake,King,jake.king.31346@retailverse.example,+44 7564313956,1971-05-18,BRONZE,N,2026-04-16 10:33:46,2026-07-22 10:33:46
SRC_CUSTOMER_B001_000031347,C0031347,Stewart,Stewart,stewart.stewart.31347@retailverse.example,+44 7874833925,1984-06-27,SILVER,Y,2026-07-05 11:08:27,2026-08-31 23:59:59
SRC_CUSTOMER_B001_000031348,C0031348,Scott,Davis,scott.davis.31348@retailverse.example,+44 7109879794,1952-12-17,NONE,N,2025-08-01 04:03:09,2025-08-08 04:03:09
SRC_CUSTOMER_B001_000031349,C0031349,Andrew,Dawson,andrew.dawson.31349@retailverse.example,+44 7522461641,1958-10-03,BRONZE,Y,2025-04-19 11:44:48,2025-05-17 11:44:48
SRC_CUSTOMER_B001_000031350,C0031350,Julie,Wright,julie.wright.31350@retailverse.example,+44 7231938916,1974-08-03,BRONZE,Y,2023-03-29 01:45:22,2023-06-27 01:45:22
SRC_CUSTOMER_B001_000031351,C0031351,Louise,Powell,louise.powell.31351@retailverse.example,+44 7146800470,2003-11-12,NONE,Y,2023-05-01 04:14:41,2023-08-21 04:14:41
SRC_CUSTOMER_B001_000031352,C0031352,Matthew,Hall,matthew.hall.31352@retailverse.example,+44 7507276782,2003-02-02,NONE,Y,2025-01-18 11:36:26,2025-04-02 11:36:26
SRC_CUSTOMER_B001_000031353,C0031353,Ann,Hawkins,ann.hawkins.31353@retailverse.example,+44 7381702335,2002-08-25,NONE,N,2023-12-29 19:44:47,2024-03-22 19:44:47
SRC_CUSTOMER_B001_000031354,C0031354,Edward,Morton,edward.morton.31354@retailverse.example,+44 7567999857,1956-02-08,BRONZE,Y,2023-06-07 03:25:39,2023-09-14 03:25:39
SRC_CUSTOMER_B001_000031355,C0031355,Sian,Kerr,sian.kerr.31355@retailverse.example,+44 7964011741,1960-05-22,NONE,N,2024-07-01 18:33:00,2024-08-01 18:33:00
SRC_CUSTOMER_B001_000031356,C0031356,Francis,Fleming,francis.fleming.31356@retailverse.example,+44 7987864777,1971-04-02,NONE,Y,2023-01-26 09:40:43,2023-03-26 09:40:43
SRC_CUSTOMER_B001_000031357,C0031357,Bruce,Shaw,bruce.shaw.31357@retailverse.example,+44 7815071804,1978-10-31,NONE,N,2024-10-06 20:53:25,2025-01-05 20:53:25
SRC_CUSTOMER_B001_000031358,C0031358,Janice,Giles,janice.giles.31358@retailverse.example,+44 7832474556,1986-10-11,BRONZE,Y,2024-01-16 11:58:02,2024-03-27 11:58:02
SRC_CUSTOMER_B001_000031359,C0031359,Patricia,Brown,patricia.brown.31359@retailverse.example,+44 7097213631,1994-11-25,NONE,N,2023-03-08 08:52:42,2023-04-01 08:52:42
SRC_CUSTOMER_B001_000031360,C0031360,Hannah,Peters,hannah.peters.31360@retailverse.example,+44 7408893455,2002-09-27,SILVER,Y,2023-11-24 05:09:47,2024-01-22 05:09:47
SRC_CUSTOMER_B001_000031361,C0031361,Danny,Morris,danny.morris.31361@retailverse.example,+44 7791702328,2000-11-27,NONE,Y,2023-03-14 16:14:43,2023-05-28 16:14:43
SRC_CUSTOMER_B001_000031362,C0031362,Jack,Nicholson,jack.nicholson.31362@retailverse.example,+44 7086924464,1971-01-31,NONE,Y,2026-04-17 01:49:26,2026-06-01 01:49:26
SRC_CUSTOMER_B001_000031363,C0031363,Ashleigh,Green,ashleigh.green.31363@retailverse.example,+44 7349343487,1945-11-28,NONE,Y,2023-05-30 05:32:09,2023-07-16 05:32:09
SRC_CUSTOMER_B001_000031364,C0031364,Holly,Davis,holly.davis.31364@retailverse.example,+44 7332009916,1980-08-17,NONE,N,2025-06-05 07:51:43,2025-09-10 07:51:43
SRC_CUSTOMER_B001_000031365,C0031365,Paige,Wells,paige.wells.31365@retailverse.example,+44 7215876386,1970-12-03,NONE,Y,2025-08-23 19:44:08,2025-09-23 19:44:08
SRC_CUSTOMER_B001_000031366,C0031366,Peter,Smith,peter.smith.31366@retailverse.example,+44 7422900931,1993-12-05,NONE,N,2023-12-25 16:33:25,2024-02-08 16:33:25
SRC_CUSTOMER_B001_000031367,C0031367,Jill,Bailey,jill.bailey.31367@retailverse.example,+44 7010218951,1968-03-24,SILVER,Y,2024-07-15 19:48:15,2024-09-13 19:48:15
SRC_CUSTOMER_B001_000031368,C0031368,Teresa,Moore,teresa.moore.31368@retailverse.example,+44 7222972594,1983-05-12,NONE,Y,2024-02-13 04:26:14,2024-03-08 04:26:14
SRC_CUSTOMER_B001_000031369,C0031369,Luke,Harris,luke.harris.31369@retailverse.example,+44 7405669083,1967-04-03,GOLD,N,2025-08-11 20:31:41,2025-09-22 20:31:41
SRC_CUSTOMER_B001_000031370,C0031370,Shirley,Patel,shirley.patel.31370@retailverse.example,+44 7157173306,1967-06-08,GOLD,Y,2023-01-02 08:03:53,2023-04-12 08:03:53
SRC_CUSTOMER_B001_000031371,C0031371,Amanda,Simmons,amanda.simmons.31371@retailverse.example,+44 7105441102,1981-05-02,NONE,N,2023-08-06 10:24:40,2023-08-27 10:24:40
SRC_CUSTOMER_B001_000031372,C0031372,Norman,Wall,norman.wall.31372@retailverse.example,+44 7200145548,1986-08-24,NONE,N,2026-02-22 05:13:08,2026-03-20 05:13:08
SRC_CUSTOMER_B001_000031373,C0031373,Mathew,Blake,mathew.blake.31373@retailverse.example,+44 7780979121,2001-07-23,GOLD,Y,2023-11-21 00:09:40,2023-12-14 00:09:40
SRC_CUSTOMER_B001_000031374,C0031374,Marcus,Allen,marcus.allen.31374@retailverse.example,+44 7259348589,1990-01-11,NONE,Y,2025-02-24 12:47:06,2025-06-11 12:47:06
SRC_CUSTOMER_B001_000031375,C0031375,Mandy,Marshall,mandy.marshall.31375@retailverse.example,+44 7586978875,1957-07-11,BRONZE,N,2023-08-27 09:22:03,2023-12-09 09:22:03
SRC_CUSTOMER_B001_000031376,C0031376,Valerie,Carroll,valerie.carroll.31376@retailverse.example,+44 7648700750,1990-01-14,SILVER,Y,2025-06-08 10:45:47,2025-08-28 10:45:47
SRC_CUSTOMER_B001_000031377,C0031377,Terry,Martin,terry.martin.31377@retailverse.example,+44 7642733544,1969-03-24,NONE,Y,2025-03-20 23:47:39,2025-06-12 23:47:39
SRC_CUSTOMER_B001_000031378,C0031378,Russell,Smith,russell.smith.31378@retailverse.example,+44 7900704353,1984-01-07,BRONZE,N,2023-05-07 21:02:26,2023-06-30 21:02:26
SRC_CUSTOMER_B001_000031379,C0031379,Karen,Murphy,karen.murphy.31379@retailverse.example,+44 7078196776,1996-12-30,GOLD,Y,2023-02-21 00:08:49,2023-06-18 00:08:49
SRC_CUSTOMER_B001_000031380,C0031380,Mathew,Doherty,mathew.doherty.31380@retailverse.example,+44 7447744455,1953-08-21,NONE,N,2023-12-16 22:15:02,2024-02-12 22:15:02
SRC_CUSTOMER_B001_000031381,C0031381,Charlotte,Jennings,charlotte.jennings.31381@retailverse.example,+44 7234243809,1979-05-14,BRONZE,Y,2023-08-04 03:17:21,2023-11-20 03:17:21
SRC_CUSTOMER_B001_000031382,C0031382,Graeme,Wood,graeme.wood.31382@retailverse.example,+44 7779320383,1963-12-15,NONE,N,2025-06-04 04:45:17,2025-06-29 04:45:17
SRC_CUSTOMER_B001_000031383,C0031383,Victor,White,victor.white.31383@retailverse.example,+44 7668155254,1996-04-11,NONE,N,2023-09-20 11:18:09,2023-10-27 11:18:09
SRC_CUSTOMER_B001_000031384,C0031384,Olivia,Thomas,olivia.thomas.31384@retailverse.example,+44 7251050736,1967-11-20,NONE,Y,2023-01-23 09:58:14,2023-04-21 09:58:14
SRC_CUSTOMER_B001_000031385,C0031385,Victoria,Slater,victoria.slater.31385@retailverse.example,+44 7265170935,1951-10-25,NONE,N,2025-06-18 19:54:16,2025-09-06 19:54:16
SRC_CUSTOMER_B001_000031386,C0031386,Scott,Patel,scott.patel.31386@retailverse.example,+44 7063966767,2002-03-17,NONE,Y,2023-02-23 20:48:14,2023-05-13 20:48:14
SRC_CUSTOMER_B001_000031387,C0031387,Conor,Begum,conor.begum.31387@retailverse.example,+44 7154251605,1974-09-14,BRONZE,N,2025-03-30 04:11:45,2025-06-28 04:11:45
SRC_CUSTOMER_B001_000031388,C0031388,Phillip,Griffiths,phillip.griffiths.31388@retailverse.example,+44 7838765964,1975-09-12,SILVER,Y,2026-02-06 20:18:19,2026-06-05 20:18:19
SRC_CUSTOMER_B001_000031389,C0031389,Geoffrey,Jackson,geoffrey.jackson.31389@retailverse.example,+44 7517934516,1996-07-07,SILVER,Y,2025-07-03 19:34:02,2025-10-17 19:34:02
SRC_CUSTOMER_B001_000031390,C0031390,Charlotte,Pickering,charlotte.pickering.31390@retailverse.example,+44 7533652616,1976-05-09,NONE,N,2024-04-04 00:42:20,2024-05-31 00:42:20
SRC_CUSTOMER_B001_000031391,C0031391,Jemma,Brown,jemma.brown.31391@retailverse.example,+44 7470542641,1950-08-10,BRONZE,Y,2025-12-16 04:38:24,2025-12-23 04:38:24
SRC_CUSTOMER_B001_000031392,C0031392,Claire,Wright,claire.wright.31392@retailverse.example,+44 7280790651,1968-12-04,BRONZE,N,2024-08-05 22:10:40,2024-09-18 22:10:40
SRC_CUSTOMER_B001_000031393,C0031393,Denis,Jackson,denis.jackson.31393@retailverse.example,+44 7479923759,1967-08-26,SILVER,N,2024-09-17 15:12:32,2024-10-05 15:12:32
SRC_CUSTOMER_B001_000031394,C0031394,Abdul,Fletcher,abdul.fletcher.31394@retailverse.example,+44 7488083607,2001-11-07,GOLD,Y,2025-03-03 06:39:45,2025-04-08 06:39:45
SRC_CUSTOMER_B001_000031395,C0031395,Tina,O'Sullivan,tina.o'sullivan.31395@retailverse.example,+44 7587429729,1949-10-30,NONE,Y,2024-07-10 14:29:24,2024-08-21 14:29:24
SRC_CUSTOMER_B001_000031396,C0031396,Graeme,Hancock,graeme.hancock.31396@retailverse.example,+44 7933580224,1952-08-12,NONE,Y,2023-02-28 15:21:20,2023-03-10 15:21:20
SRC_CUSTOMER_B001_000031397,C0031397,Ellie,Barber,ellie.barber.31397@retailverse.example,+44 7340109514,1948-05-27,NONE,N,2024-06-29 07:09:19,2024-07-03 07:09:19
SRC_CUSTOMER_B001_000031398,C0031398,Josh,Miles,josh.miles.31398@retailverse.example,+44 7798115519,1961-09-22,BRONZE,Y,2023-12-12 16:55:43,2024-01-24 16:55:43
SRC_CUSTOMER_B001_000031399,C0031399,Kerry,Pearson,kerry.pearson.31399@retailverse.example,+44 7211036464,2003-02-02,SILVER,N,2026-05-18 09:19:52,2026-08-16 09:19:52
SRC_CUSTOMER_B001_000031400,C0031400,Joanna,Gibson,joanna.gibson.31400@retailverse.example,+44 7638706684,1966-10-04,NONE,Y,2024-08-21 22:55:07,2024-11-02 22:55:07
SRC_CUSTOMER_B001_000031401,C0031401,Grace,Evans,grace.evans.31401@retailverse.example,+44 7335968506,1996-09-12,NONE,Y,2024-07-06 01:07:34,2024-08-16 01:07:34
SRC_CUSTOMER_B001_000031402,C0031402,Jeremy,Evans,jeremy.evans.31402@retailverse.example,+44 7561089603,1954-07-08,SILVER,Y,2025-05-26 15:59:39,2025-05-28 15:59:39
SRC_CUSTOMER_B001_000031403,C0031403,Brenda,Taylor,brenda.taylor.31403@retailverse.example,+44 7819685596,1977-01-28,NONE,Y,2026-04-19 13:46:11,2026-07-22 13:46:11
SRC_CUSTOMER_B001_000031404,C0031404,Bruce,Faulkner,bruce.faulkner.31404@retailverse.example,+44 7933730101,2001-02-04,NONE,N,2026-04-14 03:06:02,2026-06-18 03:06:02
SRC_CUSTOMER_B001_000031405,C0031405,Rosie,Anderson,rosie.anderson.31405@retailverse.example,+44 7248515183,1950-12-31,BRONZE,Y,2023-06-05 11:57:19,2023-07-23 11:57:19
SRC_CUSTOMER_B001_000031406,C0031406,Lucy,French,lucy.french.31406@retailverse.example,+44 7144861580,1993-03-23,SILVER,N,2023-01-16 22:13:27,2023-03-22 22:13:27
SRC_CUSTOMER_B001_000031407,C0031407,Megan,Morgan,megan.morgan.31407@retailverse.example,+44 7223621387,1990-05-26,NONE,N,2024-03-13 08:41:58,2024-07-08 08:41:58
SRC_CUSTOMER_B001_000031408,C0031408,Brenda,Grant,brenda.grant.31408@retailverse.example,+44 7396060947,1964-06-10,BRONZE,N,2023-05-12 06:16:19,2023-08-25 06:16:19
SRC_CUSTOMER_B001_000031409,C0031409,Aimee,Poole,aimee.poole.31409@retailverse.example,+44 7982581394,2004-03-06,SILVER,Y,2024-12-04 11:13:38,2025-01-08 11:13:38
SRC_CUSTOMER_B001_000031410,C0031410,Abigail,Phillips,abigail.phillips.31410@retailverse.example,+44 7067352132,1993-08-23,BRONZE,Y,2023-04-18 12:29:18,2023-06-27 12:29:18
SRC_CUSTOMER_B001_000031411,C0031411,Dennis,Gibson,dennis.gibson.31411@retailverse.example,+44 7013172330,1958-01-23,SILVER,N,2025-01-07 02:19:01,2025-05-01 02:19:01
SRC_CUSTOMER_B001_000031412,C0031412,Rosemary,Williams,rosemary.williams.31412@retailverse.example,+44 7288001021,1971-04-09,SILVER,Y,2023-01-01 08:17:36,2023-03-08 08:17:36
SRC_CUSTOMER_B001_000031413,C0031413,Mark,Singh,mark.singh.31413@retailverse.example,+44 7316257380,1975-12-21,NONE,Y,2026-04-07 17:12:37,2026-05-26 17:12:37
SRC_CUSTOMER_B001_000031414,C0031414,Ruth,Murphy,ruth.murphy.31414@retailverse.example,+44 7249318404,1976-09-15,BRONZE,Y,2024-05-25 21:31:21,2024-09-10 21:31:21
SRC_CUSTOMER_B001_000031415,C0031415,Ricky,Shepherd,ricky.shepherd.31415@retailverse.example,+44 7032935625,2004-03-22,BRONZE,Y,2025-03-21 03:56:46,2025-05-01 03:56:46
SRC_CUSTOMER_B001_000031416,C0031416,Lauren,Bailey,lauren.bailey.31416@retailverse.example,+44 7152304359,1972-07-01,GOLD,Y,2026-01-27 03:21:11,2026-04-13 03:21:11
SRC_CUSTOMER_B001_000031417,C0031417,Jayne,Parkes,jayne.parkes.31417@retailverse.example,+44 7081411739,1992-09-26,NONE,Y,2024-08-14 14:51:45,2024-09-21 14:51:45
SRC_CUSTOMER_B001_000031418,C0031418,Lydia,Booth,lydia.booth.31418@retailverse.example,+44 7070624639,1961-11-24,GOLD,N,2023-08-26 07:58:55,2023-11-18 07:58:55
SRC_CUSTOMER_B001_000031419,C0031419,Abigail,Stevenson,abigail.stevenson.31419@retailverse.example,+44 7089757929,2003-01-09,NONE,Y,2025-06-03 00:35:08,2025-08-01 00:35:08
SRC_CUSTOMER_B001_000031420,C0031420,Catherine,Brooks,catherine.brooks.31420@retailverse.example,+44 7777604112,1995-11-07,SILVER,N,2024-10-18 19:15:17,2024-12-15 19:15:17
SRC_CUSTOMER_B001_000031421,C0031421,Mohamed,Cox,mohamed.cox.31421@retailverse.example,+44 7618138417,1978-10-17,NONE,Y,2025-05-09 14:18:54,2025-09-03 14:18:54
SRC_CUSTOMER_B001_000031422,C0031422,Josephine,King,josephine.king.31422@retailverse.example,+44 7544802976,1969-05-08,BRONZE,N,2025-12-14 20:12:50,2026-01-23 20:12:50
SRC_CUSTOMER_B001_000031423,C0031423,Oliver,Tucker,oliver.tucker.31423@retailverse.example,+44 7870230858,2001-11-05,BRONZE,N,2023-03-30 09:17:20,2023-06-28 09:17:20
SRC_CUSTOMER_B001_000031424,C0031424,Katherine,Walker,katherine.walker.31424@retailverse.example,+44 7021985304,1978-06-07,SILVER,N,2026-07-22 03:07:39,2026-08-31 23:59:59
SRC_CUSTOMER_B001_000031425,C0031425,Billy,Hutchinson,billy.hutchinson.31425@retailverse.example,+44 7473276799,1970-06-03,NONE,Y,2025-02-27 16:27:10,2025-06-19 16:27:10
SRC_CUSTOMER_B001_000031426,C0031426,Mark,Thorpe,mark.thorpe.31426@retailverse.example,+44 7526531980,2001-11-11,BRONZE,N,2023-03-21 05:37:06,2023-05-30 05:37:06
SRC_CUSTOMER_B001_000031427,C0031427,Tina,Waters,tina.waters.31427@retailverse.example,+44 7277713387,1960-12-20,BRONZE,Y,2024-06-19 02:45:26,2024-07-07 02:45:26
SRC_CUSTOMER_B001_000031428,C0031428,Jade,Dean,jade.dean.31428@retailverse.example,+44 7342810341,2002-08-20,NONE,Y,2023-07-15 05:49:32,2023-08-06 05:49:32
SRC_CUSTOMER_B001_000031429,C0031429,Marcus,Berry,marcus.berry.31429@retailverse.example,+44 7130764197,1988-12-14,BRONZE,Y,2023-12-21 11:51:55,2024-01-04 11:51:55
SRC_CUSTOMER_B001_000031430,C0031430,Lisa,Taylor,lisa.taylor.31430@retailverse.example,+44 7976329452,1967-10-16,NONE,N,2025-05-04 08:00:25,2025-08-19 08:00:25
SRC_CUSTOMER_B001_000031431,C0031431,Dawn,Evans,dawn.evans.31431@retailverse.example,+44 7644169004,1958-02-06,GOLD,Y,2024-04-14 22:42:45,2024-08-10 22:42:45
SRC_CUSTOMER_B001_000031432,C0031432,Connor,Green,connor.green.31432@retailverse.example,+44 7892477626,1971-01-05,SILVER,Y,2023-04-15 21:37:36,2023-07-18 21:37:36
SRC_CUSTOMER_B001_000031433,C0031433,Allan,Lambert,allan.lambert.31433@retailverse.example,+44 7679739984,1958-04-29,NONE,Y,2025-12-21 18:16:57,2026-02-27 18:16:57
SRC_CUSTOMER_B001_000031434,C0031434,Yvonne,Dean,yvonne.dean.31434@retailverse.example,+44 7431477849,1982-01-23,SILVER,Y,2025-09-11 07:38:12,2025-10-14 07:38:12
SRC_CUSTOMER_B001_000031435,C0031435,Cameron,Webster,cameron.webster.31435@retailverse.example,+44 7416909308,2001-06-28,BRONZE,Y,2024-05-12 18:17:58,2024-07-12 18:17:58
SRC_CUSTOMER_B001_000031436,C0031436,Allan,Frost,allan.frost.31436@retailverse.example,+44 7407814443,1947-06-22,NONE,N,2024-12-04 05:47:47,2025-03-26 05:47:47
SRC_CUSTOMER_B001_000031437,C0031437,Jane,Bishop,jane.bishop.31437@retailverse.example,+44 7247882409,1993-07-08,BRONZE,Y,2023-02-24 15:41:58,2023-05-11 15:41:58
SRC_CUSTOMER_B001_000031438,C0031438,Shannon,Hartley,shannon.hartley.31438@retailverse.example,+44 7140213154,1960-01-30,SILVER,Y,2025-12-30 23:08:01,2026-03-10 23:08:01
SRC_CUSTOMER_B001_000031439,C0031439,John,Harrison,john.harrison.31439@retailverse.example,+44 7646066156,2007-07-07,NONE,Y,2023-07-20 15:58:40,2023-10-17 15:58:40
SRC_CUSTOMER_B001_000031440,C0031440,Russell,Norman,russell.norman.31440@retailverse.example,+44 7236062191,2004-11-07,GOLD,Y,2024-06-18 20:12:43,2024-07-09 20:12:43
SRC_CUSTOMER_B001_000031441,C0031441,Conor,Gibson,conor.gibson.31441@retailverse.example,+44 7577931767,1945-02-18,NONE,Y,2023-01-31 05:33:00,2023-03-15 05:33:00
SRC_CUSTOMER_B001_000031442,C0031442,Jemma,Evans,jemma.evans.31442@retailverse.example,+44 7096579816,1986-09-28,NONE,Y,2024-04-02 18:11:34,2024-06-29 18:11:34
SRC_CUSTOMER_B001_000031443,C0031443,Marian,Miller,marian.miller.31443@retailverse.example,+44 7230397662,1992-07-29,NONE,Y,2024-07-24 15:31:52,2024-09-04 15:31:52
SRC_CUSTOMER_B001_000031444,C0031444,Derek,Smith,derek.smith.31444@retailverse.example,+44 7382226575,1959-06-21,BRONZE,Y,2023-10-24 08:02:23,2023-10-28 08:02:23
SRC_CUSTOMER_B001_000031445,C0031445,Kathleen,Green,kathleen.green.31445@retailverse.example,+44 7251710632,1966-08-25,SILVER,N,2023-04-21 05:11:32,2023-07-20 05:11:32
SRC_CUSTOMER_B001_000031446,C0031446,Katherine,Williams,katherine.williams.31446@retailverse.example,+44 7464718885,1956-06-18,NONE,Y,2023-10-31 22:53:10,2023-11-29 22:53:10
SRC_CUSTOMER_B001_000031447,C0031447,Abbie,Morris,abbie.morris.31447@retailverse.example,+44 7461568234,1971-03-10,SILVER,Y,2023-04-17 12:59:17,2023-06-18 12:59:17
SRC_CUSTOMER_B001_000031448,C0031448,Naomi,Baker,naomi.baker.31448@retailverse.example,+44 7327598199,1970-12-19,SILVER,N,2025-11-02 21:21:48,2026-01-30 21:21:48
SRC_CUSTOMER_B001_000031449,C0031449,Karl,Warren,karl.warren.31449@retailverse.example,+44 7468303255,1946-06-18,NONE,N,2023-09-06 09:51:04,2023-10-12 09:51:04
SRC_CUSTOMER_B001_000031450,C0031450,Anna,Dawson,anna.dawson.31450@retailverse.example,+44 7854691337,2004-06-18,BRONZE,Y,2025-12-31 07:24:00,2026-03-11 07:24:00
SRC_CUSTOMER_B001_000031451,C0031451,Sandra,Robson,sandra.robson.31451@retailverse.example,+44 7441765167,1958-04-10,BRONZE,N,2025-03-24 04:40:57,2025-06-02 04:40:57
SRC_CUSTOMER_B001_000031452,C0031452,Julie,Evans,julie.evans.31452@retailverse.example,+44 7686603349,2007-08-15,SILVER,Y,2025-11-14 20:28:44,2026-01-06 20:28:44
SRC_CUSTOMER_B001_000031453,C0031453,Lewis,O'Sullivan,lewis.o'sullivan.31453@retailverse.example,+44 7113931965,1972-05-05,BRONZE,Y,2025-12-18 19:11:24,2026-03-31 19:11:24
SRC_CUSTOMER_B001_000031454,C0031454,Molly,Stephenson,molly.stephenson.31454@retailverse.example,+44 7645676801,2003-01-18,BRONZE,N,2024-04-07 18:16:44,2024-07-19 18:16:44
SRC_CUSTOMER_B001_000031455,C0031455,Alan,Wheeler,alan.wheeler.31455@retailverse.example,+44 7039623415,1979-02-10,BRONZE,N,2024-10-26 17:05:38,2024-11-16 17:05:38
SRC_CUSTOMER_B001_000031456,C0031456,Joel,Clements,joel.clements.31456@retailverse.example,+44 7414828841,1977-11-07,BRONZE,Y,2024-09-16 09:21:11,2024-12-28 09:21:11
SRC_CUSTOMER_B001_000031457,C0031457,Garry,Robson,garry.robson.31457@retailverse.example,+44 7977460832,1981-12-16,SILVER,N,2024-02-11 02:55:06,2024-03-21 02:55:06
SRC_CUSTOMER_B001_000031458,C0031458,Denis,Harrison,denis.harrison.31458@retailverse.example,+44 7774657377,1989-05-17,SILVER,Y,2025-07-12 02:19:58,2025-08-12 02:19:58
