source_record_id,address_id,customer_id,address_type,address_line_1,address_line_2,city,state_region,postal_code,country_code,is_primary,created_at,updated_at
SRC_ADDRESS_B001_000032028,A00032028,C0025044,HOME,166 Church Lane,,Leeds,West Yorkshire,NG87 5BA,GB,Y,2023-05-05 14:54:16,2023-08-01 14:54:16
SRC_ADDRESS_B001_000032029,A00032029,C0025045,HOME,225 Mill Lane,,Liverpool,Merseyside,B43 1JK,GB,Y,2024-04-12 08:47:56,2024-06-11 08:47:56
SRC_ADDRESS_B001_000032030,A00032030,C0025046,HOME,183 High Street,,Leeds,West Yorkshire,B30 3DE,GB,Y,2024-08-13 19:51:23,2024-10-09 19:51:23
SRC_ADDRESS_B001_000032031,A00032031,C0025047,HOME,61 Mill Lane,,Leeds,West Yorkshire,L64 5GH,GB,Y,2023-02-20 16:48:40,2023-04-21 16:48:40
SRC_ADDRESS_B001_000032032,A00032032,C0025048,HOME,53 Green Lane,,London,Greater London,L81 2PR,GB,Y,2026-08-10 16:43:43,2026-10-05 16:43:43
SRC_ADDRESS_B001_000032033,A00032033,C0025048,SHIPPING,132 Victoria Road,,Edinburgh,Scotland,L81 4BD,GB,N,2026-08-06 16:43:43,2026-09-21 16:43:43
SRC_ADDRESS_B001_000032034,A00032034,C0025049,HOME,302 The Crescent,,Nottingham,Nottinghamshire,B35 1DE,GB,Y,2025-01-13 11:11:58,2025-01-23 11:11:58
SRC_ADDRESS_B001_000032035,A00032035,C0025050,HOME,492 Bridge Street,,Glasgow,Scotland,CF77 6PR,GB,Y,2023-12-02 23:01:43,2023-12-04 23:01:43
SRC_ADDRESS_B001_000032036,A00032036,C0025051,HOME,194 High Street,,Leeds,West Yorkshire,G94 7BD,GB,Y,2025-08-21 19:15:09,2025-10-27 19:15:09
SRC_ADDRESS_B001_000032037,A00032037,C0025052,HOME,109 Market Street,,Liverpool,Merseyside,CF5 4BA,GB,Y,2024-05-17 03:29:25,2024-06-22 03:29:25
SRC_ADDRESS_B001_000032038,A00032038,C0025053,HOME,186 Park Avenue,,Nottingham,Nottinghamshire,BS39 3AA,GB,Y,2023-02-25 14:18:46,2023-04-08 14:18:46
SRC_ADDRESS_B001_000032039,A00032039,C0025053,SHIPPING,22 Station Road,,Bristol,Bristol,EH8 5BD,GB,N,2023-02-07 14:18:46,2023-04-06 14:18:46
SRC_ADDRESS_B001_000032040,A00032040,C0025054,HOME,130 Victoria Road,,Liverpool,Merseyside,CF81 2BA,GB,Y,2023-03-05 10:49:06,2023-03-27 10:49:06
SRC_ADDRESS_B001_000032041,A00032041,C0025055,HOME,390 Station Road,,Edinburgh,Scotland,L59 8BA,GB,Y,2024-10-28 14:56:00,2024-10-31 14:56:00
SRC_ADDRESS_B001_000032042,A00032042,C0025056,HOME,36 King Street,Flat 28,Glasgow,Scotland,L98 3BD,GB,Y,2025-04-24 07:21:43,2025-05-07 07:21:43
SRC_ADDRESS_B001_000032043,A00032043,C0025057,HOME,378 Queens Road,Flat 39,York,North Yorkshire,NG89 3JK,GB,Y,2023-05-09 21:39:36,2023-05-17 21:39:36
SRC_ADDRESS_B001_000032044,A00032044,C0025058,HOME,133 Bridge Street,,Leeds,West Yorkshire,BS51 3EF,GB,Y,2023-01-29 20:37:21,2023-02-16 20:37:21
SRC_ADDRESS_B001_000032045,A00032045,C0025059,HOME,294 Church Lane,Flat 19,Edinburgh,Scotland,BS32 8PR,GB,Y,2023-02-23 11:47:49,2023-03-31 11:47:49
SRC_ADDRESS_B001_000032046,A00032046,C0025060,HOME,388 Market Street,,Bristol,Bristol,EH93 1BA,GB,Y,2025-12-07 03:28:32,2026-01-06 03:28:32
SRC_ADDRESS_B001_000032047,A00032047,C0025061,HOME,64 Market Street,,Nottingham,Nottinghamshire,M45 8EF,GB,Y,2026-03-16 07:33:49,2026-04-21 07:33:49
SRC_ADDRESS_B001_000032048,A00032048,C0025062,HOME,332 Victoria Road,,Edinburgh,Scotland,B5 2GH,GB,Y,2026-06-30 03:49:07,2026-09-09 03:49:07
SRC_ADDRESS_B001_000032049,A00032049,C0025063,HOME,93 Station Road,Flat 35,London,Greater London,G9 1AA,GB,Y,2025-10-17 15:15:32,2026-01-09 15:15:32
SRC_ADDRESS_B001_000032050,A00032050,C0025063,SHIPPING,249 Green Lane,,York,North Yorkshire,B13 6AB,GB,N,2025-09-30 15:15:32,2025-11-02 15:15:32
SRC_ADDRESS_B001_000032051,A00032051,C0025064,HOME,202 The Crescent,,Sheffield,South Yorkshire,G8 5JK,GB,Y,2024-01-14 03:26:58,2024-04-04 03:26:58
SRC_ADDRESS_B001_000032052,A00032052,C0025065,HOME,194 Bridge Street,,Bristol,Bristol,NG59 4AD,GB,Y,2023-08-10 02:00:25,2023-10-22 02:00:25
SRC_ADDRESS_B001_000032053,A00032053,C0025066,HOME,15 Park Avenue,,Glasgow,Scotland,M87 2BD,GB,Y,2026-05-19 07:10:13,2026-07-19 07:10:13
SRC_ADDRESS_B001_000032054,A00032054,C0025066,SHIPPING,386 Park Avenue,,York,North Yorkshire,G40 3BA,GB,N,2026-05-05 07:10:13,2026-06-30 07:10:13
SRC_ADDRESS_B001_000032055,A00032055,C0025067,HOME,19 Mill Lane,,London,Greater London,S20 1BA,GB,Y,2026-01-11 21:28:57,2026-03-30 21:28:57
SRC_ADDRESS_B001_000032056,A00032056,C0025068,HOME,471 Queens Road,,Birmingham,West Midlands,CF74 7PR,GB,Y,2023-05-19 11:08:07,2023-06-29 11:08:07
SRC_ADDRESS_B001_000032057,A00032057,C0025068,SHIPPING,246 Bridge Street,,Bristol,Bristol,G88 4PR,GB,N,2023-05-23 11:08:07,2023-06-21 11:08:07
SRC_ADDRESS_B001_000032058,A00032058,C0025069,HOME,179 Church Lane,Flat 34,Edinburgh,Scotland,YO42 7JK,GB,Y,2026-05-16 09:05:43,2026-05-23 09:05:43
SRC_ADDRESS_B001_000032059,A00032059,C0025070,HOME,392 Mill Lane,Flat 10,Leeds,West Yorkshire,LS56 7DE,GB,Y,2026-04-07 07:47:20,2026-05-09 07:47:20
SRC_ADDRESS_B001_000032060,A00032060,C0025071,HOME,446 Green Lane,,Liverpool,Merseyside,CF43 6AD,GB,Y,2024-08-25 05:39:49,2024-10-26 05:39:49
SRC_ADDRESS_B001_000032061,A00032061,C0025072,HOME,93 Park Avenue,,Edinburgh,Scotland,YO22 1PR,GB,Y,2023-08-16 09:22:23,2023-08-24 09:22:23
SRC_ADDRESS_B001_000032062,A00032062,C0025073,HOME,244 Market Street,,Leeds,West Yorkshire,CF28 1BD,GB,Y,2024-09-18 07:27:51,2024-10-18 07:27:51
SRC_ADDRESS_B001_000032063,A00032063,C0025074,HOME,85 Green Lane,,London,Greater London,G33 6GH,GB,Y,2026-06-05 14:16:43,2026-06-18 14:16:43
SRC_ADDRESS_B001_000032064,A00032064,C0025075,HOME,89 High Street,,Edinburgh,Scotland,CF90 4JK,GB,Y,2024-05-22 13:10:24,2024-08-09 13:10:24
SRC_ADDRESS_B001_000032065,A00032065,C0025076,HOME,10 Station Road,,Sheffield,South Yorkshire,S49 4BD,GB,Y,2023-07-03 21:35:12,2023-07-13 21:35:12
SRC_ADDRESS_B001_000032066,A00032066,C0025077,HOME,326 Bridge Street,Flat 37,York,North Yorkshire,NG90 2AB,GB,Y,2023-07-19 00:32:29,2023-10-07 00:32:29
SRC_ADDRESS_B001_000032067,A00032067,C0025078,HOME,202 Park Avenue,,Bristol,Bristol,S68 1PR,GB,Y,2024-03-22 15:54:54,2024-03-24 15:54:54
SRC_ADDRESS_B001_000032068,A00032068,C0025079,HOME,74 The Crescent,Flat 14,York,North Yorkshire,M31 6AD,GB,Y,2023-11-23 05:39:34,2023-12-23 05:39:34
SRC_ADDRESS_B001_000032069,A00032069,C0025079,SHIPPING,300 Green Lane,Flat 24,Leeds,West Yorkshire,B96 2GH,GB,N,2023-11-20 05:39:34,2023-12-22 05:39:34
SRC_ADDRESS_B001_000032070,A00032070,C0025080,HOME,70 Victoria Road,,Bristol,Bristol,L45 3DE,GB,Y,2023-10-17 06:31:12,2023-12-10 06:31:12
SRC_ADDRESS_B001_000032071,A00032071,C0025080,SHIPPING,329 Market Street,,Glasgow,Scotland,B4 5GH,GB,N,2023-10-29 06:31:12,2024-01-09 06:31:12
SRC_ADDRESS_B001_000032072,A00032072,C0025081,HOME,255 Station Road,Flat 18,Edinburgh,Scotland,EH55 7JK,GB,Y,2026-07-24 14:45:51,2026-09-13 14:45:51
SRC_ADDRESS_B001_000032073,A00032073,C0025082,HOME,131 Green Lane,,Sheffield,South Yorkshire,G4 7AB,GB,Y,2023-07-31 20:22:40,2023-09-12 20:22:40
SRC_ADDRESS_B001_000032074,A00032074,C0025083,HOME,9 Green Lane,,Bristol,Bristol,YO41 4BD,GB,Y,2024-07-26 13:33:30,2024-08-06 13:33:30
SRC_ADDRESS_B001_000032075,A00032075,C0025084,HOME,423 Station Road,,York,North Yorkshire,S37 1JK,GB,Y,2024-05-27 07:21:33,2024-06-06 07:21:33
SRC_ADDRESS_B001_000032076,A00032076,C0025084,SHIPPING,134 The Crescent,,York,North Yorkshire,G76 6JK,GB,N,2024-05-28 07:21:33,2024-06-19 07:21:33
SRC_ADDRESS_B001_000032077,A00032077,C0025085,HOME,307 Green Lane,Flat 13,Edinburgh,Scotland,YO96 4JK,GB,Y,2023-04-24 07:27:52,2023-07-11 07:27:52
SRC_ADDRESS_B001_000032078,A00032078,C0025086,HOME,460 Market Street,,Nottingham,Nottinghamshire,LS20 1BD,GB,Y,2024-12-16 00:33:54,2025-02-04 00:33:54
SRC_ADDRESS_B001_000032079,A00032079,C0025087,HOME,87 Bridge Street,,Cardiff,Wales,G97 1DE,GB,Y,2023-11-19 01:28:35,2023-12-18 01:28:35
SRC_ADDRESS_B001_000032080,A00032080,C0025088,HOME,45 King Street,,Cardiff,Wales,L12 4AA,GB,Y,2026-06-21 15:08:12,2026-09-03 15:08:12
SRC_ADDRESS_B001_000032081,A00032081,C0025089,HOME,385 Park Avenue,Flat 17,York,North Yorkshire,YO40 8EF,GB,Y,2026-01-24 06:05:36,2026-04-18 06:05:36
SRC_ADDRESS_B001_000032082,A00032082,C0025090,HOME,296 Station Road,,Liverpool,Merseyside,G93 5GH,GB,Y,2026-03-05 12:53:15,2026-05-15 12:53:15
SRC_ADDRESS_B001_000032083,A00032083,C0025090,SHIPPING,397 The Crescent,,Liverpool,Merseyside,YO14 2AB,GB,N,2026-02-17 12:53:15,2026-02-18 12:53:15
SRC_ADDRESS_B001_000032084,A00032084,C0025091,HOME,15 Station Road,,Sheffield,South Yorkshire,M7 8BA,GB,Y,2025-08-08 16:59:03,2025-10-29 16:59:03
SRC_ADDRESS_B001_000032085,A00032085,C0025091,SHIPPING,253 High Street,,Bristol,Bristol,LS57 2JK,GB,N,2025-08-07 16:59:03,2025-08-08 16:59:03
SRC_ADDRESS_B001_000032086,A00032086,C0025092,HOME,49 Bridge Street,,York,North Yorkshire,NG27 8AA,GB,Y,2024-03-30 08:24:08,2024-06-21 08:24:08
SRC_ADDRESS_B001_000032087,A00032087,C0025093,HOME,182 Mill Lane,,Liverpool,Merseyside,B5 5PR,GB,Y,2023-05-28 00:26:59,2023-07-15 00:26:59
SRC_ADDRESS_B001_000032088,A00032088,C0025094,HOME,450 Market Street,,Cardiff,Wales,L58 5BA,GB,Y,2023-10-18 12:10:51,2023-12-28 12:10:51
SRC_ADDRESS_B001_000032089,A00032089,C0025095,HOME,230 Bridge Street,,Glasgow,Scotland,G27 7EF,GB,Y,2025-08-01 17:40:54,2025-09-14 17:40:54
SRC_ADDRESS_B001_000032090,A00032090,C0025096,HOME,429 Station Road,Flat 8,Liverpool,Merseyside,G20 4PR,GB,Y,2024-08-01 12:40:12,2024-10-23 12:40:12
SRC_ADDRESS_B001_000032091,A00032091,C0025096,SHIPPING,261 Mill Lane,,Leeds,West Yorkshire,EH67 4AB,GB,N,2024-07-13 12:40:12,2024-08-29 12:40:12
SRC_ADDRESS_B001_000032092,A00032092,C0025097,HOME,33 Bridge Street,,Birmingham,West Midlands,M96 2DE,GB,Y,2025-11-05 16:50:38,2025-12-07 16:50:38
SRC_ADDRESS_B001_000032093,A00032093,C0025097,SHIPPING,341 Bridge Street,,Birmingham,West Midlands,CF58 3AB,GB,N,2025-11-06 16:50:38,2026-01-18 16:50:38
SRC_ADDRESS_B001_000032094,A00032094,C0025098,HOME,373 King Street,,Nottingham,Nottinghamshire,G26 3AD,GB,Y,2023-02-01 22:10:41,2023-02-23 22:10:41
SRC_ADDRESS_B001_000032095,A00032095,C0025099,HOME,5 Victoria Road,,York,North Yorkshire,L70 8AA,GB,Y,2025-09-18 15:51:04,2025-11-30 15:51:04
SRC_ADDRESS_B001_000032096,A00032096,C0025099,SHIPPING,412 Church Lane,Flat 5,London,Greater London,L31 6PR,GB,N,2025-09-14 15:51:04,2025-10-19 15:51:04
SRC_ADDRESS_B001_000032097,A00032097,C0025100,HOME,357 Green Lane,,Leeds,West Yorkshire,B48 7DE,GB,Y,2025-10-27 22:03:40,2025-12-25 22:03:40
SRC_ADDRESS_B001_000032098,A00032098,C0025100,SHIPPING,135 King Street,,Glasgow,Scotland,EH55 4AA,GB,N,2025-11-17 22:03:40,2026-01-27 22:03:40
SRC_ADDRESS_B001_000032099,A00032099,C0025101,HOME,14 Mill Lane,,Bristol,Bristol,S48 2PR,GB,Y,2023-10-22 21:18:45,2023-12-22 21:18:45
SRC_ADDRESS_B001_000032100,A00032100,C0025102,HOME,61 Park Avenue,,Birmingham,West Midlands,S45 7AB,GB,Y,2024-03-29 07:34:06,2024-04-05 07:34:06
SRC_ADDRESS_B001_000032101,A00032101,C0025103,HOME,144 High Street,,Leeds,West Yorkshire,BS67 1AA,GB,Y,2025-05-21 08:25:38,2025-07-13 08:25:38
SRC_ADDRESS_B001_000032102,A00032102,C0025104,HOME,206 King Street,,Glasgow,Scotland,YO97 8DE,GB,Y,2024-06-20 17:58:06,2024-07-04 17:58:06
SRC_ADDRESS_B001_000032103,A00032103,C0025104,SHIPPING,349 Green Lane,,Birmingham,West Midlands,CF15 6DE,GB,N,2024-06-21 17:58:06,2024-09-17 17:58:06
SRC_ADDRESS_B001_000032104,A00032104,C0025105,HOME,213 Mill Lane,,Liverpool,Merseyside,M84 5EF,GB,Y,2025-08-24 01:17:53,2025-10-19 01:17:53
SRC_ADDRESS_B001_000032105,A00032105,C0025106,HOME,92 High Street,Flat 5,Nottingham,Nottinghamshire,YO12 2BD,GB,Y,2024-10-14 22:53:00,2024-11-15 22:53:00
SRC_ADDRESS_B001_000032106,A00032106,C0025107,HOME,438 Green Lane,,Cardiff,Wales,B10 7BA,GB,Y,2025-08-10 01:23:39,2025-09-20 01:23:39
SRC_ADDRESS_B001_000032107,A00032107,C0025108,HOME,100 Bridge Street,,York,North Yorkshire,YO36 2JK,GB,Y,2023-08-11 10:11:54,2023-08-19 10:11:54
SRC_ADDRESS_B001_000032108,A00032108,C0025108,SHIPPING,397 King Street,,Nottingham,Nottinghamshire,G7 3EF,GB,N,2023-07-27 10:11:54,2023-08-08 10:11:54
SRC_ADDRESS_B001_000032109,A00032109,C0025109,HOME,402 Park Avenue,,Birmingham,West Midlands,S32 8PR,GB,Y,2023-12-14 06:24:29,2024-01-07 06:24:29
SRC_ADDRESS_B001_000032110,A00032110,C0025110,HOME,405 Green Lane,,Liverpool,Merseyside,G37 4GH,GB,Y,2023-07-05 07:03:50,2023-10-02 07:03:50
SRC_ADDRESS_B001_000032111,A00032111,C0025111,HOME,373 Market Street,,Sheffield,South Yorkshire,NG42 6JK,GB,Y,2026-02-19 04:09:15,2026-03-07 04:09:15
SRC_ADDRESS_B001_000032112,A00032112,C0025112,HOME,390 Bridge Street,,Sheffield,South Yorkshire,BS98 4BA,GB,Y,2024-11-13 08:08:25,2025-01-23 08:08:25
SRC_ADDRESS_B001_000032113,A00032113,C0025113,HOME,442 King Street,,Cardiff,Wales,L14 7DE,GB,Y,2025-05-24 04:54:48,2025-06-12 04:54:48
SRC_ADDRESS_B001_000032114,A00032114,C0025113,SHIPPING,29 Queens Road,Flat 14,Birmingham,West Midlands,YO94 1BA,GB,N,2025-05-22 04:54:48,2025-07-02 04:54:48
SRC_ADDRESS_B001_000032115,A00032115,C0025114,HOME,435 Park Avenue,,Leeds,West Yorkshire,M25 5EF,GB,Y,2023-10-05 12:25:23,2023-11-30 12:25:23
SRC_ADDRESS_B001_000032116,A00032116,C0025115,HOME,254 High Street,,York,North Yorkshire,YO53 7DE,GB,Y,2026-06-30 21:31:10,2026-07-07 21:31:10
SRC_ADDRESS_B001_000032117,A00032117,C0025116,HOME,221 Victoria Road,,Manchester,Greater Manchester,LS68 2DE,GB,Y,2024-06-28 02:08:08,2024-08-25 02:08:08
SRC_ADDRESS_B001_000032118,A00032118,C0025117,HOME,242 Bridge Street,,Birmingham,West Midlands,YO41 3BD,GB,Y,2025-11-07 02:43:34,2025-11-19 02:43:34
SRC_ADDRESS_B001_000032119,A00032119,C0025118,HOME,78 Station Road,,Leeds,West Yorkshire,CF44 5BD,GB,Y,2024-10-17 04:52:33,2025-01-06 04:52:33
SRC_ADDRESS_B001_000032120,A00032120,C0025119,HOME,468 Green Lane,,York,North Yorkshire,G15 5AA,GB,Y,2026-01-04 15:41:45,2026-03-13 15:41:45
SRC_ADDRESS_B001_000032121,A00032121,C0025120,HOME,381 The Crescent,,Leeds,West Yorkshire,G27 6JK,GB,Y,2025-01-19 23:05:05,2025-02-24 23:05:05
SRC_ADDRESS_B001_000032122,A00032122,C0025121,HOME,128 King Street,,Manchester,Greater Manchester,BS41 4EF,GB,Y,2024-06-15 10:03:24,2024-09-09 10:03:24
SRC_ADDRESS_B001_000032123,A00032123,C0025122,HOME,139 High Street,,Leeds,West Yorkshire,NG50 8PR,GB,Y,2023-07-21 01:37:45,2023-10-17 01:37:45
SRC_ADDRESS_B001_000032124,A00032124,C0025123,HOME,53 Bridge Street,,Manchester,Greater Manchester,LS44 1AA,GB,Y,2023-02-01 03:57:23,2023-04-12 03:57:23
SRC_ADDRESS_B001_000032125,A00032125,C0025123,SHIPPING,58 Victoria Road,,Birmingham,West Midlands,YO65 7GH,GB,N,2023-01-31 03:57:23,2023-03-30 03:57:23
SRC_ADDRESS_B001_000032126,A00032126,C0025124,HOME,80 King Street,,York,North Yorkshire,B88 1BD,GB,Y,2024-01-04 12:06:05,2024-02-10 12:06:05
SRC_ADDRESS_B001_000032127,A00032127,C0025125,HOME,346 Church Lane,,York,North Yorkshire,NG40 8BA,GB,Y,2025-05-12 17:24:54,2025-07-02 17:24:54
SRC_ADDRESS_B001_000032128,A00032128,C0025125,SHIPPING,392 Church Lane,,Glasgow,Scotland,G70 6BD,GB,N,2025-05-28 17:24:54,2025-08-13 17:24:54
SRC_ADDRESS_B001_000032129,A00032129,C0025126,HOME,68 King Street,,Birmingham,West Midlands,L52 2GH,GB,Y,2023-06-26 20:20:54,2023-07-27 20:20:54
SRC_ADDRESS_B001_000032130,A00032130,C0025126,SHIPPING,412 Bridge Street,,Nottingham,Nottinghamshire,B26 8GH,GB,N,2023-06-02 20:20:54,2023-07-30 20:20:54
SRC_ADDRESS_B001_000032131,A00032131,C0025127,HOME,300 Bridge Street,,Nottingham,Nottinghamshire,G71 7EF,GB,Y,2025-12-23 08:25:12,2026-03-06 08:25:12
SRC_ADDRESS_B001_000032132,A00032132,C0025128,HOME,466 Park Avenue,,Liverpool,Merseyside,NG61 6AD,GB,Y,2026-06-27 21:40:24,2026-09-06 21:40:24
SRC_ADDRESS_B001_000032133,A00032133,C0025129,HOME,215 Green Lane,,Edinburgh,Scotland,NG11 6BD,GB,Y,2023-06-17 03:14:41,2023-07-14 03:14:41
SRC_ADDRESS_B001_000032134,A00032134,C0025130,HOME,60 Market Street,Flat 21,Edinburgh,Scotland,M63 2PR,GB,Y,2025-06-12 14:53:24,2025-06-21 14:53:24
SRC_ADDRESS_B001_000032135,A00032135,C0025131,HOME,332 Church Lane,,Cardiff,Wales,NG46 5BD,GB,Y,2026-01-20 11:28:32,2026-02-11 11:28:32
SRC_ADDRESS_B001_000032136,A00032136,C0025132,HOME,110 Church Lane,,Nottingham,Nottinghamshire,LS71 3AB,GB,Y,2026-03-15 03:50:52,2026-04-24 03:50:52
SRC_ADDRESS_B001_000032137,A00032137,C0025133,HOME,331 Victoria Road,,Liverpool,Merseyside,L24 5GH,GB,Y,2024-10-22 14:57:50,2024-11-15 14:57:50
SRC_ADDRESS_B001_000032138,A00032138,C0025133,SHIPPING,334 Queens Road,,London,Greater London,YO22 1BA,GB,N,2024-10-29 14:57:50,2025-01-19 14:57:50
SRC_ADDRESS_B001_000032139,A00032139,C0025134,HOME,468 Victoria Road,,Birmingham,West Midlands,G83 6BA,GB,Y,2024-05-02 15:04:27,2024-05-27 15:04:27
SRC_ADDRESS_B001_000032140,A00032140,C0025135,HOME,344 High Street,,Liverpool,Merseyside,B31 7BD,GB,Y,2024-08-23 17:43:53,2024-11-14 17:43:53
SRC_ADDRESS_B001_000032141,A00032141,C0025135,SHIPPING,279 Queens Road,,Liverpool,Merseyside,LS54 8AA,GB,N,2024-08-17 17:43:53,2024-10-06 17:43:53
SRC_ADDRESS_B001_000032142,A00032142,C0025136,HOME,369 Park Avenue,,Cardiff,Wales,L37 7BA,GB,Y,2025-07-10 16:29:49,2025-08-24 16:29:49
SRC_ADDRESS_B001_000032143,A00032143,C0025137,HOME,422 Market Street,,Edinburgh,Scotland,CF73 7BA,GB,Y,2025-05-07 20:13:16,2025-07-07 20:13:16
SRC_ADDRESS_B001_000032144,A00032144,C0025138,HOME,256 King Street,,Nottingham,Nottinghamshire,YO76 1JK,GB,Y,2024-09-04 01:02:19,2024-09-05 01:02:19
SRC_ADDRESS_B001_000032145,A00032145,C0025139,HOME,131 Queens Road,,Nottingham,Nottinghamshire,L63 7AA,GB,Y,2023-10-08 01:23:15,2023-10-17 01:23:15
SRC_ADDRESS_B001_000032146,A00032146,C0025140,HOME,482 Mill Lane,,London,Greater London,EH2 8AB,GB,Y,2023-03-11 04:35:38,2023-03-23 04:35:38
SRC_ADDRESS_B001_000032147,A00032147,C0025141,HOME,428 Station Road,Flat 13,Leeds,West Yorkshire,M93 3DE,GB,Y,2025-10-11 04:56:39,2026-01-02 04:56:39
SRC_ADDRESS_B001_000032148,A00032148,C0025141,SHIPPING,494 Church Lane,,Bristol,Bristol,CF12 2BD,GB,N,2025-10-27 04:56:39,2026-01-04 04:56:39
SRC_ADDRESS_B001_000032149,A00032149,C0025142,HOME,196 Victoria Road,,Glasgow,Scotland,YO16 1EF,GB,Y,2024-02-24 13:36:27,2024-05-03 13:36:27
SRC_ADDRESS_B001_000032150,A00032150,C0025143,HOME,187 Bridge Street,,Cardiff,Wales,EH12 6DE,GB,Y,2023-11-07 01:26:47,2024-01-30 01:26:47
SRC_ADDRESS_B001_000032151,A00032151,C0025144,HOME,454 Victoria Road,,Liverpool,Merseyside,CF27 2GH,GB,Y,2023-08-05 05:02:15,2023-08-05 05:02:15
SRC_ADDRESS_B001_000032152,A00032152,C0025145,HOME,160 Park Avenue,,London,Greater London,LS55 5AB,GB,Y,2023-04-21 17:24:54,2023-06-24 17:24:54
SRC_ADDRESS_B001_000032153,A00032153,C0025146,HOME,459 Victoria Road,,London,Greater London,L27 5DE,GB,Y,2023-08-04 09:21:47,2023-09-26 09:21:47
SRC_ADDRESS_B001_000032154,A00032154,C0025146,SHIPPING,200 High Street,,Cardiff,Wales,BS14 5GH,GB,N,2023-07-28 09:21:47,2023-10-06 09:21:47
SRC_ADDRESS_B001_000032155,A00032155,C0025147,HOME,188 Park Avenue,,Liverpool,Merseyside,L48 6BA,GB,Y,2024-07-09 01:41:50,2024-09-17 01:41:50
SRC_ADDRESS_B001_000032156,A00032156,C0025147,SHIPPING,426 Queens Road,,Leeds,West Yorkshire,B75 2BA,GB,N,2024-07-15 01:41:50,2024-07-29 01:41:50
SRC_ADDRESS_B001_000032157,A00032157,C0025148,HOME,348 Park Avenue,,Edinburgh,Scotland,YO75 6EF,GB,Y,2025-03-31 10:08:36,2025-06-07 10:08:36
SRC_ADDRESS_B001_000032158,A00032158,C0025149,HOME,256 Mill Lane,,Glasgow,Scotland,M33 7EF,GB,Y,2024-03-02 00:43:53,2024-03-08 00:43:53
SRC_ADDRESS_B001_000032159,A00032159,C0025149,SHIPPING,99 Queens Road,,Cardiff,Wales,NG24 1JK,GB,N,2024-03-14 00:43:53,2024-05-24 00:43:53
SRC_ADDRESS_B001_000032160,A00032160,C0025150,HOME,356 Bridge Street,,Nottingham,Nottinghamshire,S67 5AD,GB,Y,2024-08-23 00:22:36,2024-10-01 00:22:36
SRC_ADDRESS_B001_000032161,A00032161,C0025150,SHIPPING,124 Victoria Road,,York,North Yorkshire,EH45 8BA,GB,N,2024-08-19 00:22:36,2024-11-08 00:22:36
SRC_ADDRESS_B001_000032162,A00032162,C0025151,HOME,88 Mill Lane,,Leeds,West Yorkshire,CF86 3JK,GB,Y,2023-05-19 21:39:52,2023-08-08 21:39:52
SRC_ADDRESS_B001_000032163,A00032163,C0025151,SHIPPING,487 Station Road,Flat 24,London,Greater London,BS32 2GH,GB,N,2023-05-21 21:39:52,2023-07-22 21:39:52
SRC_ADDRESS_B001_000032164,A00032164,C0025152,HOME,363 King Street,,London,Greater London,L29 2GH,GB,Y,2024-01-19 02:09:50,2024-03-05 02:09:50
SRC_ADDRESS_B001_000032165,A00032165,C0025153,HOME,137 High Street,,Cardiff,Wales,B5 4BA,GB,Y,2025-05-07 17:19:41,2025-05-21 17:19:41
SRC_ADDRESS_B001_000032166,A00032166,C0025154,HOME,326 Bridge Street,,Leeds,West Yorkshire,CF50 6JK,GB,Y,2023-11-14 17:46:01,2024-01-31 17:46:01
SRC_ADDRESS_B001_000032167,A00032167,C0025154,SHIPPING,150 The Crescent,,Bristol,Bristol,YO48 1PR,GB,N,2023-11-04 17:46:01,2023-12-27 17:46:01
SRC_ADDRESS_B001_000032168,A00032168,C0025155,HOME,402 Market Street,,Edinburgh,Scotland,BS85 8PR,GB,Y,2024-11-24 17:25:50,2024-12-08 17:25:50
SRC_ADDRESS_B001_000032169,A00032169,C0025156,HOME,368 Park Avenue,,Cardiff,Wales,YO49 7PR,GB,Y,2025-04-29 07:02:53,2025-07-26 07:02:53
SRC_ADDRESS_B001_000032170,A00032170,C0025156,SHIPPING,286 Mill Lane,,Leeds,West Yorkshire,S20 3AA,GB,N,2025-04-30 07:02:53,2025-05-23 07:02:53
SRC_ADDRESS_B001_000032171,A00032171,C0025157,HOME,43 Market Street,,Birmingham,West Midlands,LS58 4EF,GB,Y,2023-01-18 14:06:33,2023-04-16 14:06:33
SRC_ADDRESS_B001_000032172,A00032172,C0025157,SHIPPING,317 The Crescent,,Sheffield,South Yorkshire,BS22 4JK,GB,N,2023-02-02 14:06:33,2023-03-07 14:06:33
SRC_ADDRESS_B001_000032173,A00032173,C0025158,HOME,86 Queens Road,,Liverpool,Merseyside,G9 2PR,GB,Y,2023-11-22 23:40:41,2023-12-15 23:40:41
SRC_ADDRESS_B001_000032174,A00032174,C0025159,HOME,80 King Street,,Edinburgh,Scotland,LS67 4EF,GB,Y,2025-03-31 23:50:43,2025-05-31 23:50:43
SRC_ADDRESS_B001_000032175,A00032175,C0025160,HOME,339 Green Lane,,Birmingham,West Midlands,LS79 1EF,GB,Y,2023-02-26 09:02:00,2023-05-11 09:02:00
SRC_ADDRESS_B001_000032176,A00032176,C0025160,SHIPPING,462 Green Lane,,Liverpool,Merseyside,G59 4BD,GB,N,2023-01-31 09:02:00,2023-04-03 09:02:00
