source_record_id,customer_id,first_name,last_name,email,phone,date_of_birth,loyalty_status,marketing_opt_in,created_at,updated_at
SRC_CUSTOMER_B002_000000779,C0050379,Shannon,Gray,shannon.gray.50379@retailverse.example,+44 7864594801,1977-05-27,NONE,Y,2026-09-02 05:05:10,2026-09-02 05:05:10
SRC_CUSTOMER_B002_000000780,C0050380,Abigail,Perkins,abigail.perkins.50380@retailverse.example,+44 7391193071,1974-07-27,BRONZE,N,2026-09-03 21:17:59,2026-09-03 21:17:59
SRC_CUSTOMER_B002_000000781,C0050381,Kevin,Hicks,kevin.hicks.50381@retailverse.example,+44 7651843214,1983-03-24,SILVER,Y,2026-09-03 14:45:48,2026-09-03 14:45:48
SRC_CUSTOMER_B002_000000782,C0050382,Robert,Sharpe,robert.sharpe.50382@retailverse.example,+44 7306295448,1972-02-18,NONE,Y,2026-09-03 16:30:39,2026-09-03 16:30:39
SRC_CUSTOMER_B002_000000783,C0050383,Dorothy,Davies,dorothy.davies.50383@retailverse.example,+44 7377882695,1985-11-20,SILVER,N,2026-09-02 23:25:09,2026-09-02 23:25:09
SRC_CUSTOMER_B002_000000784,C0050384,Nicola,Walker,nicola.walker.50384@retailverse.example,+44 7359887432,1968-08-05,NONE,Y,2026-09-01 06:17:32,2026-09-01 06:17:32
SRC_CUSTOMER_B002_000000785,C0050385,Stanley,Bryant,stanley.bryant.50385@retailverse.example,+44 7297656144,1982-08-11,BRONZE,Y,2026-09-03 08:15:44,2026-09-03 08:15:44
SRC_CUSTOMER_B002_000000786,C0050386,Jemma,Jones,jemma.jones.50386@retailverse.example,+44 7395639290,1966-10-24,SILVER,Y,2026-09-03 10:56:06,2026-09-03 10:56:06
SRC_CUSTOMER_B002_000000787,C0050387,June,Wright,june.wright.50387@retailverse.example,+44 7691832235,1957-02-26,NONE,Y,2026-09-03 01:50:58,2026-09-03 01:50:58
SRC_CUSTOMER_B002_000000788,C0050388,Joyce,Hall,joyce.hall.50388@retailverse.example,+44 7682182734,1965-05-05,NONE,Y,2026-09-03 12:45:18,2026-09-03 12:45:18
SRC_CUSTOMER_B002_000000789,C0050389,Beverley,Davies,beverley.davies.50389@retailverse.example,+44 7528760114,1993-01-17,GOLD,N,2026-09-02 13:31:14,2026-09-02 13:31:14
SRC_CUSTOMER_B002_000000790,C0050390,Georgina,Baker,georgina.baker.50390@retailverse.example,+44 7196222224,1997-10-14,NONE,N,2026-09-02 19:00:20,2026-09-02 19:00:20
SRC_CUSTOMER_B002_000000791,C0050391,Katie,King,katie.king.50391@retailverse.example,+44 7669133071,1956-06-15,NONE,N,2026-09-03 15:08:09,2026-09-03 15:08:09
SRC_CUSTOMER_B002_000000792,C0050392,Naomi,Lee,naomi.lee.50392@retailverse.example,+44 7810375058,1946-09-18,NONE,N,2026-09-03 20:37:22,2026-09-03 20:37:22
SRC_CUSTOMER_B002_000000793,C0050393,Bryan,Dawson,bryan.dawson.50393@retailverse.example,+44 7409174219,1971-10-01,NONE,N,2026-09-01 16:16:50,2026-09-01 16:16:50
SRC_CUSTOMER_B002_000000794,C0050394,Elizabeth,Holloway,elizabeth.holloway.50394@retailverse.example,+44 7099585263,1957-12-03,GOLD,Y,2026-09-02 02:21:53,2026-09-02 02:21:53
SRC_CUSTOMER_B002_000000795,C0050395,Steven,Coleman,steven.coleman.50395@retailverse.example,+44 7408120894,1975-07-28,NONE,N,2026-09-02 11:23:57,2026-09-02 11:23:57
SRC_CUSTOMER_B002_000000796,C0050396,Lewis,Smith,lewis.smith.50396@retailverse.example,+44 7765913612,1983-09-10,NONE,Y,2026-09-02 14:27:44,2026-09-02 14:27:44
SRC_CUSTOMER_B002_000000797,C0050397,Jill,Smith,jill.smith.50397@retailverse.example,+44 7420251453,1954-11-06,NONE,Y,2026-09-02 12:58:03,2026-09-02 12:58:03
SRC_CUSTOMER_B002_000000798,C0050398,Grace,Dodd,grace.dodd.50398@retailverse.example,+44 7674878436,1953-03-29,BRONZE,Y,2026-09-01 01:28:52,2026-09-01 01:28:52
SRC_CUSTOMER_B002_000000799,C0050399,Amelia,Nixon,amelia.nixon.50399@retailverse.example,+44 7443225121,1978-08-18,SILVER,Y,2026-09-03 20:01:17,2026-09-03 20:01:17
SRC_CUSTOMER_B002_000000800,C0050400,Clare,Stanley,clare.stanley.50400@retailverse.example,+44 7731865361,1983-09-14,SILVER,Y,2026-09-03 04:52:38,2026-09-03 04:52:38
SRC_CUSTOMER_B002_000000801,C0050401,Leslie,Barnett,leslie.barnett.50401@retailverse.example,+44 7359396143,1948-10-03,NONE,N,2026-09-01 10:46:46,2026-09-01 10:46:46
SRC_CUSTOMER_B002_000000802,C0050402,Natalie,Cole,natalie.cole.50402@retailverse.example,+44 7628509808,1959-10-12,BRONZE,N,2026-09-01 09:49:09,2026-09-01 09:49:09
SRC_CUSTOMER_B002_000000803,C0050403,George,Slater,george.slater.50403@retailverse.example,+44 7225966199,1985-03-24,NONE,N,2026-09-03 07:13:14,2026-09-03 07:13:14
SRC_CUSTOMER_B002_000000804,C0050404,Alison,Woodward,alison.woodward.50404@retailverse.example,+44 7320923365,1986-08-14,GOLD,N,2026-09-02 01:49:24,2026-09-02 01:49:24
SRC_CUSTOMER_B002_000000805,C0050405,Darren,Johnson,darren.johnson.50405@retailverse.example,+44 7365835650,1984-08-30,NONE,Y,2026-09-01 17:31:04,2026-09-01 17:31:04
SRC_CUSTOMER_B002_000000806,C0050406,Barbara,Chapman,barbara.chapman.50406@retailverse.example,+44 7322751321,1997-11-17,GOLD,N,2026-09-03 05:53:34,2026-09-03 05:53:34
SRC_CUSTOMER_B002_000000807,C0050407,Nicola,Richardson,nicola.richardson.50407@retailverse.example,+44 7487029196,2001-07-15,NONE,Y,2026-09-01 19:49:34,2026-09-01 19:49:34
SRC_CUSTOMER_B002_000000808,C0050408,Charlie,Hughes,charlie.hughes.50408@retailverse.example,+44 7626767130,1992-11-15,NONE,N,2026-09-01 01:15:12,2026-09-01 01:15:12
SRC_CUSTOMER_B002_000000809,C0050409,Matthew,Brooks,matthew.brooks.50409@retailverse.example,+44 7772984846,1946-04-15,BRONZE,Y,2026-09-03 11:37:52,2026-09-03 11:37:52
SRC_CUSTOMER_B002_000000810,C0050410,Katie,Richards,katie.richards.50410@retailverse.example,+44 7850210353,1987-03-19,NONE,Y,2026-09-02 19:11:46,2026-09-02 19:11:46
SRC_CUSTOMER_B002_000000811,C0050411,Luke,Henry,luke.henry.50411@retailverse.example,+44 7477810089,1963-10-18,NONE,N,2026-09-03 15:15:59,2026-09-03 15:15:59
SRC_CUSTOMER_B002_000000812,C0050412,Bethany,Sims,bethany.sims.50412@retailverse.example,+44 7056699781,1992-12-16,BRONZE,Y,2026-09-03 23:12:55,2026-09-03 23:12:55
SRC_CUSTOMER_B002_000000813,C0050413,Abigail,Begum,abigail.begum.50413@retailverse.example,+44 7947972395,1966-02-01,SILVER,Y,2026-09-01 09:39:48,2026-09-01 09:39:48
SRC_CUSTOMER_B002_000000814,C0050414,Paige,Farrell,paige.farrell.50414@retailverse.example,+44 7376353913,1983-01-25,SILVER,Y,2026-09-01 21:54:34,2026-09-01 21:54:34
SRC_CUSTOMER_B002_000000815,C0050415,Abdul,Ford,abdul.ford.50415@retailverse.example,+44 7278441955,1982-02-20,NONE,Y,2026-09-03 19:47:53,2026-09-03 19:47:53
SRC_CUSTOMER_B002_000000816,C0050416,Craig,Briggs,craig.briggs.50416@retailverse.example,+44 7553130956,2003-11-19,NONE,Y,2026-09-03 02:18:30,2026-09-03 02:18:30
SRC_CUSTOMER_B002_000000817,C0050417,Suzanne,Brown,suzanne.brown.50417@retailverse.example,+44 7436880200,2003-07-10,NONE,N,2026-09-01 15:50:55,2026-09-01 15:50:55
SRC_CUSTOMER_B002_000000818,C0050418,Colin,Davis,colin.davis.50418@retailverse.example,+44 7972489078,1984-06-10,NONE,Y,2026-09-03 00:00:33,2026-09-03 00:00:33
SRC_CUSTOMER_B002_000000819,C0050419,Garry,Brown,garry.brown.50419@retailverse.example,+44 7431655243,1983-02-06,GOLD,N,2026-09-03 14:41:22,2026-09-03 14:41:22
SRC_CUSTOMER_B002_000000820,C0050420,Karen,West,karen.west.50420@retailverse.example,+44 7709270220,1969-08-26,BRONZE,N,2026-09-03 06:30:54,2026-09-03 06:30:54
SRC_CUSTOMER_B002_000000821,C0050421,Alex,Freeman,alex.freeman.50421@retailverse.example,+44 7624884518,2005-03-21,NONE,N,2026-09-03 04:26:46,2026-09-03 04:26:46
SRC_CUSTOMER_B002_000000822,C0050422,Jonathan,Smith,jonathan.smith.50422@retailverse.example,+44 7162880065,1946-05-25,BRONZE,Y,2026-09-02 18:54:43,2026-09-02 18:54:43
SRC_CUSTOMER_B002_000000823,C0050423,Lauren,Scott,lauren.scott.50423@retailverse.example,+44 7460105274,1985-09-09,NONE,N,2026-09-02 03:29:02,2026-09-02 03:29:02
SRC_CUSTOMER_B002_000000824,C0050424,Sam,Taylor,sam.taylor.50424@retailverse.example,+44 7921005692,1963-05-14,GOLD,Y,2026-09-03 02:03:16,2026-09-03 02:03:16
SRC_CUSTOMER_B002_000000825,C0050425,Christine,Begum,christine.begum.50425@retailverse.example,+44 7987652404,1996-02-25,BRONZE,N,2026-09-01 10:16:17,2026-09-01 10:16:17
SRC_CUSTOMER_B002_000000826,C0050426,Sheila,Powell,sheila.powell.50426@retailverse.example,+44 7197245657,2007-09-27,BRONZE,N,2026-09-01 07:34:12,2026-09-01 07:34:12
SRC_CUSTOMER_B002_000000827,C0050427,Georgina,Marshall,georgina.marshall.50427@retailverse.example,+44 7903453897,1957-07-30,NONE,Y,2026-09-01 00:33:29,2026-09-01 00:33:29
SRC_CUSTOMER_B002_000000828,C0050428,Lauren,Hudson,lauren.hudson.50428@retailverse.example,+44 7853090065,2007-01-30,NONE,N,2026-09-02 09:45:04,2026-09-02 09:45:04
SRC_CUSTOMER_B002_000000829,C0050429,Lisa,James,lisa.james.50429@retailverse.example,+44 7290629519,1957-08-22,NONE,N,2026-09-01 09:54:27,2026-09-01 09:54:27
SRC_CUSTOMER_B002_000000830,C0050430,Dominic,Ali,dominic.ali.50430@retailverse.example,+44 7494882519,1957-07-15,SILVER,Y,2026-09-01 11:54:25,2026-09-01 11:54:25
SRC_CUSTOMER_B002_000000831,C0050431,Phillip,Morris,phillip.morris.50431@retailverse.example,+44 7353574846,1994-04-14,SILVER,Y,2026-09-02 22:20:51,2026-09-02 22:20:51
SRC_CUSTOMER_B002_000000832,C0050432,Kerry,Clarke,kerry.clarke.50432@retailverse.example,+44 7908133860,2003-05-13,BRONZE,N,2026-09-01 07:41:15,2026-09-01 07:41:15
SRC_CUSTOMER_B002_000000833,C0050433,Barbara,Bell,barbara.bell.50433@retailverse.example,+44 7646770176,1992-04-30,NONE,N,2026-09-01 06:38:17,2026-09-01 06:38:17
SRC_CUSTOMER_B002_000000834,C0050434,Janet,Kelly,janet.kelly.50434@retailverse.example,+44 7221409958,1996-10-02,NONE,Y,2026-09-03 14:24:26,2026-09-03 14:24:26
SRC_CUSTOMER_B002_000000835,C0050435,Glen,Reed,glen.reed.50435@retailverse.example,+44 7967379703,1992-03-28,NONE,Y,2026-09-01 02:01:52,2026-09-01 02:01:52
SRC_CUSTOMER_B002_000000836,C0050436,Kirsty,Austin,kirsty.austin.50436@retailverse.example,+44 7441847944,2000-08-29,SILVER,Y,2026-09-02 01:13:10,2026-09-02 01:13:10
SRC_CUSTOMER_B002_000000837,C0050437,Kate,Dickinson,kate.dickinson.50437@retailverse.example,+44 7363709609,1972-09-12,SILVER,Y,2026-09-02 04:22:38,2026-09-02 04:22:38
SRC_CUSTOMER_B002_000000838,C0050438,Debra,Sharp,debra.sharp.50438@retailverse.example,+44 7010608237,1952-04-25,BRONZE,N,2026-09-02 23:18:15,2026-09-02 23:18:15
SRC_CUSTOMER_B002_000000839,C0050439,Raymond,Gordon,raymond.gordon.50439@retailverse.example,+44 7870339846,1996-01-26,GOLD,Y,2026-09-02 09:46:02,2026-09-02 09:46:02
SRC_CUSTOMER_B002_000000840,C0050440,Jay,Stephens,jay.stephens.50440@retailverse.example,+44 7796987249,1979-06-11,NONE,N,2026-09-03 10:18:58,2026-09-03 10:18:58
SRC_CUSTOMER_B002_000000841,C0050441,Sarah,Nicholls,sarah.nicholls.50441@retailverse.example,+44 7952767272,2000-12-20,BRONZE,N,2026-09-02 18:48:10,2026-09-02 18:48:10
SRC_CUSTOMER_B002_000000842,C0050442,Cheryl,Rees,cheryl.rees.50442@retailverse.example,+44 7496335223,1964-10-29,GOLD,Y,2026-09-02 23:20:58,2026-09-02 23:20:58
SRC_CUSTOMER_B002_000000843,C0050443,Steven,Griffiths,steven.griffiths.50443@retailverse.example,+44 7951410631,1994-01-25,NONE,N,2026-09-03 16:46:55,2026-09-03 16:46:55
SRC_CUSTOMER_B002_000000844,C0050444,Ricky,Rowley,ricky.rowley.50444@retailverse.example,+44 7589450694,1982-04-17,BRONZE,N,2026-09-03 20:05:02,2026-09-03 20:05:02
SRC_CUSTOMER_B002_000000845,C0050445,Graham,Stevens,graham.stevens.50445@retailverse.example,+44 7651984441,1980-04-10,BRONZE,N,2026-09-02 08:43:27,2026-09-02 08:43:27
SRC_CUSTOMER_B002_000000846,C0050446,Joseph,Wilkinson,joseph.wilkinson.50446@retailverse.example,+44 7047356661,2007-03-11,NONE,N,2026-09-02 07:09:11,2026-09-02 07:09:11
SRC_CUSTOMER_B002_000000847,C0050447,Declan,Taylor,declan.taylor.50447@retailverse.example,+44 7160400762,1995-08-24,GOLD,N,2026-09-03 15:42:51,2026-09-03 15:42:51
SRC_CUSTOMER_B002_000000848,C0050448,Stuart,Allen,stuart.allen.50448@retailverse.example,+44 7456004250,1966-02-11,BRONZE,N,2026-09-01 07:24:12,2026-09-01 07:24:12
SRC_CUSTOMER_B002_000000849,C0050449,Victoria,Whitehead,victoria.whitehead.50449@retailverse.example,+44 7990128136,1991-09-25,NONE,Y,2026-09-03 04:56:40,2026-09-03 04:56:40
SRC_CUSTOMER_B002_000000850,C0050450,Bryan,Walker,bryan.walker.50450@retailverse.example,+44 7712016040,2005-04-05,BRONZE,Y,2026-09-03 02:48:52,2026-09-03 02:48:52
SRC_CUSTOMER_B002_000000851,C0050451,Diana,Smith,diana.smith.50451@retailverse.example,+44 7870638662,2003-04-14,SILVER,N,2026-09-03 05:12:57,2026-09-03 05:12:57
SRC_CUSTOMER_B002_000000852,C0050452,Joshua,Myers,joshua.myers.50452@retailverse.example,+44 7419714030,1958-04-07,BRONZE,N,2026-09-01 15:20:53,2026-09-01 15:20:53
SRC_CUSTOMER_B002_000000853,C0050453,Charlotte,Davies,charlotte.davies.50453@retailverse.example,+44 7017412293,1999-06-16,NONE,Y,2026-09-01 00:46:55,2026-09-01 00:46:55
SRC_CUSTOMER_B002_000000854,C0050454,Kathleen,Tyler,kathleen.tyler.50454@retailverse.example,+44 7544105603,1956-12-30,BRONZE,Y,2026-09-02 18:54:34,2026-09-02 18:54:34
SRC_CUSTOMER_B002_000000855,C0050455,Sylvia,Evans,sylvia.evans.50455@retailverse.example,+44 7862471357,1957-06-18,BRONZE,Y,2026-09-02 19:09:29,2026-09-02 19:09:29
SRC_CUSTOMER_B002_000000856,C0050456,Pamela,Thomas,pamela.thomas.50456@retailverse.example,+44 7893256603,1968-05-20,NONE,Y,2026-09-01 23:29:37,2026-09-01 23:29:37
SRC_CUSTOMER_B002_000000857,C0050457,Alexander,Clarke,alexander.clarke.50457@retailverse.example,+44 7816689940,1955-01-25,GOLD,N,2026-09-01 00:55:12,2026-09-01 00:55:12
SRC_CUSTOMER_B002_000000858,C0050458,Ryan,Evans,ryan.evans.50458@retailverse.example,+44 7225845484,1956-01-18,NONE,Y,2026-09-02 12:44:28,2026-09-02 12:44:28
SRC_CUSTOMER_B002_000000859,C0050459,Stephanie,Williams,stephanie.williams.50459@retailverse.example,+44 7050204464,2000-07-20,NONE,Y,2026-09-03 03:12:55,2026-09-03 03:12:55
SRC_CUSTOMER_B002_000000860,C0050460,Eric,O'Brien,eric.o'brien.50460@retailverse.example,+44 7438624153,1983-08-10,BRONZE,Y,2026-09-03 02:45:09,2026-09-03 02:45:09
SRC_CUSTOMER_B002_000000861,C0050461,Guy,Hughes,guy.hughes.50461@retailverse.example,+44 7296005902,1951-10-08,SILVER,Y,2026-09-01 03:22:37,2026-09-01 03:22:37
SRC_CUSTOMER_B002_000000862,C0050462,Roy,Armstrong,roy.armstrong.50462@retailverse.example,+44 7704002627,1968-05-09,SILVER,Y,2026-09-03 18:42:58,2026-09-03 18:42:58
SRC_CUSTOMER_B002_000000863,C0050463,Debra,Skinner,debra.skinner.50463@retailverse.example,+44 7331070159,1950-10-06,NONE,N,2026-09-02 17:51:20,2026-09-02 17:51:20
SRC_CUSTOMER_B002_000000864,C0050464,George,Adams,george.adams.50464@retailverse.example,+44 7091500246,1953-10-03,BRONZE,N,2026-09-03 13:50:31,2026-09-03 13:50:31
SRC_CUSTOMER_B002_000000865,C0050465,Garry,Lee,garry.lee.50465@retailverse.example,+44 7281958941,1964-12-31,BRONZE,N,2026-09-02 16:28:33,2026-09-02 16:28:33
SRC_CUSTOMER_B002_000000866,C0050466,Shannon,Holmes,shannon.holmes.50466@retailverse.example,+44 7465313421,1987-06-11,NONE,N,2026-09-02 17:21:49,2026-09-02 17:21:49
SRC_CUSTOMER_B002_000000867,C0050467,Andrew,Gray,andrew.gray.50467@retailverse.example,+44 7495760491,1954-05-21,NONE,N,2026-09-03 22:16:06,2026-09-03 22:16:06
SRC_CUSTOMER_B002_000000868,C0050468,Terence,O'Sullivan,terence.o'sullivan.50468@retailverse.example,+44 7013515718,1954-12-01,BRONZE,Y,2026-09-02 04:07:48,2026-09-02 04:07:48
SRC_CUSTOMER_B002_000000869,C0050469,Ian,Newman,ian.newman.50469@retailverse.example,+44 7438061097,1968-09-04,NONE,Y,2026-09-03 03:18:04,2026-09-03 03:18:04
SRC_CUSTOMER_B002_000000870,C0050470,Amber,Williams,amber.williams.50470@retailverse.example,+44 7153260081,1950-04-28,BRONZE,N,2026-09-02 08:31:05,2026-09-02 08:31:05
SRC_CUSTOMER_B002_000000871,C0050471,Gavin,Clements,gavin.clements.50471@retailverse.example,+44 7306685348,1963-02-28,BRONZE,N,2026-09-02 18:24:33,2026-09-02 18:24:33
SRC_CUSTOMER_B002_000000872,C0050472,Jodie,Buckley,jodie.buckley.50472@retailverse.example,+44 7743524980,1995-07-26,NONE,Y,2026-09-03 19:41:18,2026-09-03 19:41:18
SRC_CUSTOMER_B002_000000873,C0050473,Alan,Briggs,alan.briggs.50473@retailverse.example,+44 7818273037,1975-03-04,BRONZE,N,2026-09-03 05:33:03,2026-09-03 05:33:03
SRC_CUSTOMER_B002_000000874,C0050474,Andrea,Hunt,andrea.hunt.50474@retailverse.example,+44 7515588853,1985-01-08,BRONZE,Y,2026-09-03 23:39:34,2026-09-03 23:39:34
SRC_CUSTOMER_B002_000000875,C0050475,Russell,Schofield,russell.schofield.50475@retailverse.example,+44 7479250678,1976-12-07,GOLD,Y,2026-09-03 01:33:32,2026-09-03 01:33:32
SRC_CUSTOMER_B002_000000876,C0050476,Bruce,Chapman,bruce.chapman.50476@retailverse.example,+44 7862152378,2004-07-19,NONE,N,2026-09-03 10:05:45,2026-09-03 10:05:45
SRC_CUSTOMER_B002_000000877,C0050477,Francesca,Bird,francesca.bird.50477@retailverse.example,+44 7624729829,1951-02-08,NONE,N,2026-09-01 23:29:29,2026-09-01 23:29:29
SRC_CUSTOMER_B002_000000878,C0050478,Clive,Brown,clive.brown.50478@retailverse.example,+44 7114960151,1957-08-25,BRONZE,Y,2026-09-01 22:08:21,2026-09-01 22:08:21
SRC_CUSTOMER_B002_000000879,C0050479,Janice,Wright,janice.wright.50479@retailverse.example,+44 7336324804,1976-12-25,SILVER,Y,2026-09-02 02:08:30,2026-09-02 02:08:30
SRC_CUSTOMER_B002_000000880,C0050480,Leslie,Barnes,leslie.barnes.50480@retailverse.example,+44 7382349354,1988-08-30,BRONZE,Y,2026-09-01 09:22:18,2026-09-01 09:22:18
SRC_CUSTOMER_B002_000000881,C0050481,Bernard,Hall,bernard.hall.50481@retailverse.example,+44 7179452264,1983-03-14,BRONZE,Y,2026-09-02 04:42:32,2026-09-02 04:42:32
SRC_CUSTOMER_B002_000000882,C0050482,Kathryn,Rogers,kathryn.rogers.50482@retailverse.example,+44 7492367863,1966-08-13,BRONZE,N,2026-09-02 11:23:39,2026-09-02 11:23:39
SRC_CUSTOMER_B002_000000883,C0050483,Christian,Hodgson,christian.hodgson.50483@retailverse.example,+44 7281596127,1990-05-01,NONE,Y,2026-09-01 03:12:51,2026-09-01 03:12:51
SRC_CUSTOMER_B002_000000884,C0050484,Kerry,Jackson,kerry.jackson.50484@retailverse.example,+44 7090557334,1957-01-12,BRONZE,Y,2026-09-01 23:32:01,2026-09-01 23:32:01
SRC_CUSTOMER_B002_000000885,C0050485,Helen,Dickinson,helen.dickinson.50485@retailverse.example,+44 7960599869,1995-11-19,NONE,Y,2026-09-01 17:37:32,2026-09-01 17:37:32
SRC_CUSTOMER_B002_000000886,C0050486,Louise,Evans,louise.evans.50486@retailverse.example,+44 7619904812,1979-05-11,BRONZE,Y,2026-09-03 02:15:01,2026-09-03 02:15:01
SRC_CUSTOMER_B002_000000887,C0050487,Sharon,Nicholls,sharon.nicholls.50487@retailverse.example,+44 7513878992,1954-12-03,GOLD,N,2026-09-03 13:28:22,2026-09-03 13:28:22
SRC_CUSTOMER_B002_000000888,C0050488,Jennifer,Wright,jennifer.wright.50488@retailverse.example,+44 7366541121,1983-04-30,BRONZE,Y,2026-09-02 09:50:39,2026-09-02 09:50:39
SRC_CUSTOMER_B002_000000889,C0050489,Jonathan,Leach,jonathan.leach.50489@retailverse.example,+44 7398240874,1961-03-20,NONE,Y,2026-09-02 23:57:33,2026-09-02 23:57:33
SRC_CUSTOMER_B002_000000890,C0050490,Suzanne,Gordon,suzanne.gordon.50490@retailverse.example,+44 7507623690,1945-10-05,GOLD,N,2026-09-02 18:11:44,2026-09-02 18:11:44
SRC_CUSTOMER_B002_000000891,C0050491,Ashley,Akhtar,ashley.akhtar.50491@retailverse.example,+44 7664873348,1973-07-01,BRONZE,Y,2026-09-03 18:40:31,2026-09-03 18:40:31
SRC_CUSTOMER_B002_000000892,C0050492,Mohammad,Jarvis,mohammad.jarvis.50492@retailverse.example,+44 7012704183,1962-10-30,SILVER,Y,2026-09-01 15:33:52,2026-09-01 15:33:52
SRC_CUSTOMER_B002_000000893,C0050493,Caroline,Brooks,caroline.brooks.50493@retailverse.example,+44 7329092124,1962-09-12,BRONZE,N,2026-09-03 16:53:50,2026-09-03 16:53:50
SRC_CUSTOMER_B002_000000894,C0050494,Kate,Powell,kate.powell.50494@retailverse.example,+44 7813047315,1953-12-26,NONE,Y,2026-09-03 20:15:53,2026-09-03 20:15:53
SRC_CUSTOMER_B002_000000895,C0050495,Stacey,Johnson,stacey.johnson.50495@retailverse.example,+44 7078078356,1981-03-17,NONE,Y,2026-09-03 21:55:31,2026-09-03 21:55:31
SRC_CUSTOMER_B002_000000896,C0050496,Lauren,Wright,lauren.wright.50496@retailverse.example,+44 7780253835,1967-07-31,NONE,Y,2026-09-01 23:22:32,2026-09-01 23:22:32
SRC_CUSTOMER_B002_000000897,C0050497,Paula,Cartwright,paula.cartwright.50497@retailverse.example,+44 7070547937,1992-01-10,SILVER,Y,2026-09-03 06:44:38,2026-09-03 06:44:38
SRC_CUSTOMER_B002_000000898,C0050498,Shirley,Banks,shirley.banks.50498@retailverse.example,+44 7725137418,1994-12-01,BRONZE,N,2026-09-01 09:44:24,2026-09-01 09:44:24
SRC_CUSTOMER_B002_000000899,C0050499,Conor,Hobbs,conor.hobbs.50499@retailverse.example,+44 7778298185,1970-08-31,NONE,Y,2026-09-03 14:48:41,2026-09-03 14:48:41
SRC_CUSTOMER_B002_000000900,C0050500,Jeremy,O'Brien,jeremy.o'brien.50500@retailverse.example,+44 7815972614,1959-08-13,GOLD,N,2026-09-02 08:08:39,2026-09-02 08:08:39
SRC_CUSTOMER_B002_000000901,C0050501,Tina,Phillips,tina.phillips.50501@retailverse.example,+44 7067855378,2002-02-20,BRONZE,Y,2026-09-03 15:24:04,2026-09-03 15:24:04
SRC_CUSTOMER_B002_000000902,C0050502,Conor,Hudson,conor.hudson.50502@retailverse.example,+44 7430463433,1952-10-25,NONE,Y,2026-09-02 21:42:54,2026-09-02 21:42:54
SRC_CUSTOMER_B002_000000903,C0050503,Anna,Woods,anna.woods.50503@retailverse.example,+44 7406815413,1953-11-18,NONE,Y,2026-09-01 01:52:09,2026-09-01 01:52:09
SRC_CUSTOMER_B002_000000904,C0050504,Zoe,Adams,zoe.adams.50504@retailverse.example,+44 7800066046,1976-10-24,GOLD,Y,2026-09-02 15:24:45,2026-09-02 15:24:45
SRC_CUSTOMER_B002_000000905,C0050505,Charlotte,Taylor,charlotte.taylor.50505@retailverse.example,+44 7635580319,2004-11-25,NONE,Y,2026-09-01 13:04:18,2026-09-01 13:04:18
SRC_CUSTOMER_B002_000000906,C0050506,Sian,Howard,sian.howard.50506@retailverse.example,+44 7603622094,1984-09-17,BRONZE,Y,2026-09-01 14:28:57,2026-09-01 14:28:57
SRC_CUSTOMER_B002_000000907,C0050507,Brian,Hughes,brian.hughes.50507@retailverse.example,+44 7079218172,1975-01-28,NONE,N,2026-09-01 15:12:51,2026-09-01 15:12:51
SRC_CUSTOMER_B002_000000908,C0050508,Clive,Thomson,clive.thomson.50508@retailverse.example,+44 7139989827,1955-09-15,NONE,N,2026-09-01 07:00:50,2026-09-01 07:00:50
SRC_CUSTOMER_B002_000000909,C0050509,Judith,Pickering,judith.pickering.50509@retailverse.example,+44 7737897029,1983-07-18,SILVER,N,2026-09-03 23:22:52,2026-09-03 23:22:52
SRC_CUSTOMER_B002_000000910,C0050510,Dale,Warren,dale.warren.50510@retailverse.example,+44 7497663156,2002-03-03,NONE,N,2026-09-02 15:18:17,2026-09-02 15:18:17
SRC_CUSTOMER_B002_000000911,C0050511,Wendy,Fraser,wendy.fraser.50511@retailverse.example,+44 7377659834,1968-02-12,NONE,N,2026-09-01 05:31:41,2026-09-01 05:31:41
SRC_CUSTOMER_B002_000000912,C0050512,Frances,Stevens,frances.stevens.50512@retailverse.example,+44 7292521628,1958-05-11,NONE,Y,2026-09-02 22:32:00,2026-09-02 22:32:00
SRC_CUSTOMER_B002_000000913,C0050513,Elizabeth,Spencer,elizabeth.spencer.50513@retailverse.example,+44 7960676868,1968-06-26,NONE,Y,2026-09-03 15:39:18,2026-09-03 15:39:18
SRC_CUSTOMER_B002_000000914,C0050514,Mathew,Evans,mathew.evans.50514@retailverse.example,+44 7057751152,1996-08-20,BRONZE,Y,2026-09-01 08:35:31,2026-09-01 08:35:31
SRC_CUSTOMER_B002_000000915,C0050515,Glenn,Chandler,glenn.chandler.50515@retailverse.example,+44 7564791375,1956-02-02,BRONZE,Y,2026-09-03 19:41:12,2026-09-03 19:41:12
SRC_CUSTOMER_B002_000000916,C0050516,Julia,Dawson,julia.dawson.50516@retailverse.example,+44 7354503840,2004-06-18,BRONZE,Y,2026-09-03 12:05:33,2026-09-03 12:05:33
SRC_CUSTOMER_B002_000000917,C0050517,Harry,Parker,harry.parker.50517@retailverse.example,+44 7732331917,1969-11-08,BRONZE,N,2026-09-03 09:38:56,2026-09-03 09:38:56
SRC_CUSTOMER_B002_000000918,C0050518,Cheryl,Atkinson,cheryl.atkinson.50518@retailverse.example,+44 7945814089,1972-05-07,GOLD,Y,2026-09-03 12:49:30,2026-09-03 12:49:30
