source_record_id,address_id,customer_id,address_type,address_line_1,address_line_2,city,state_region,postal_code,country_code,is_primary,created_at,updated_at
SRC_ADDRESS_B002_000000960,A00064797,C0050618,SHIPPING,128 Green Lane,,Cardiff,Wales,L58 7PR,GB,N,2026-09-19 18:53:39,2026-11-14 18:53:39
SRC_ADDRESS_B002_000000961,A00064798,C0050619,HOME,453 Queens Road,,Manchester,Greater Manchester,B41 6AB,GB,Y,2026-09-21 18:15:06,2026-12-04 18:15:06
SRC_ADDRESS_B002_000000962,A00064799,C0050619,SHIPPING,287 King Street,,Leeds,West Yorkshire,B75 2EF,GB,N,2026-09-10 18:15:06,2026-10-15 18:15:06
SRC_ADDRESS_B002_000000963,A00064800,C0050620,HOME,156 Victoria Road,,York,North Yorkshire,B7 7BA,GB,Y,2026-09-06 18:54:07,2026-12-04 18:54:07
SRC_ADDRESS_B002_000000964,A00064801,C0050621,HOME,150 Park Avenue,Flat 33,Glasgow,Scotland,CF32 7BD,GB,Y,2026-09-29 03:34:30,2026-11-29 03:34:30
SRC_ADDRESS_B002_000000965,A00064802,C0050622,HOME,23 Bridge Street,,Bristol,Bristol,B71 2EF,GB,Y,2026-09-18 20:09:44,2026-10-07 20:09:44
SRC_ADDRESS_B002_000000966,A00064803,C0050623,HOME,451 Victoria Road,,Nottingham,Nottinghamshire,L16 8BA,GB,Y,2026-09-29 08:05:20,2026-10-26 08:05:20
SRC_ADDRESS_B002_000000967,A00064804,C0050624,HOME,414 Green Lane,,Nottingham,Nottinghamshire,M68 5GH,GB,Y,2026-09-04 03:54:59,2026-09-14 03:54:59
SRC_ADDRESS_B002_000000968,A00064805,C0050625,HOME,55 Victoria Road,,London,Greater London,M76 6DE,GB,Y,2026-09-17 02:54:03,2026-12-14 02:54:03
SRC_ADDRESS_B002_000000969,A00064806,C0050626,HOME,96 The Crescent,,Leeds,West Yorkshire,YO22 3GH,GB,Y,2026-09-17 04:09:55,2026-11-24 04:09:55
SRC_ADDRESS_B002_000000970,A00064807,C0050626,SHIPPING,328 Bridge Street,,Bristol,Bristol,LS88 3GH,GB,N,2026-09-02 04:09:55,2026-11-03 04:09:55
SRC_ADDRESS_B002_000000971,A00064808,C0050627,HOME,368 High Street,,London,Greater London,NG59 5AD,GB,Y,2026-09-26 06:52:26,2026-12-05 06:52:26
SRC_ADDRESS_B002_000000972,A00064809,C0050628,HOME,296 High Street,,Glasgow,Scotland,LS7 3JK,GB,Y,2026-09-03 23:46:12,2026-11-19 23:46:12
SRC_ADDRESS_B002_000000973,A00064810,C0050628,SHIPPING,140 Green Lane,,Liverpool,Merseyside,L42 6EF,GB,N,2026-09-27 23:46:12,2026-12-12 23:46:12
SRC_ADDRESS_B002_000000974,A00064811,C0050629,HOME,284 Bridge Street,,Manchester,Greater Manchester,G51 1AA,GB,Y,2026-09-10 22:54:18,2026-10-29 22:54:18
SRC_ADDRESS_B002_000000975,A00064812,C0050630,HOME,283 Station Road,,York,North Yorkshire,LS13 4BA,GB,Y,2026-09-21 08:22:31,2026-12-05 08:22:31
SRC_ADDRESS_B002_000000976,A00064813,C0050631,HOME,86 Church Lane,,Sheffield,South Yorkshire,YO63 2DE,GB,Y,2026-09-06 16:07:24,2026-11-18 16:07:24
SRC_ADDRESS_B002_000000977,A00064814,C0050631,SHIPPING,360 Bridge Street,,Sheffield,South Yorkshire,CF26 5AD,GB,N,2026-09-20 16:07:24,2026-11-19 16:07:24
SRC_ADDRESS_B002_000000978,A00064815,C0050632,HOME,211 Mill Lane,,Manchester,Greater Manchester,L43 1EF,GB,Y,2026-09-23 19:49:15,2026-11-02 19:49:15
SRC_ADDRESS_B002_000000979,A00064816,C0050633,HOME,382 Station Road,Flat 2,Leeds,West Yorkshire,B31 6JK,GB,Y,2026-09-21 09:32:28,2026-09-28 09:32:28
SRC_ADDRESS_B002_000000980,A00064817,C0050634,HOME,296 Queens Road,,Cardiff,Wales,M49 2BA,GB,Y,2026-09-23 23:57:17,2026-10-08 23:57:17
SRC_ADDRESS_B002_000000981,A00064818,C0050635,HOME,219 Park Avenue,,Leeds,West Yorkshire,YO45 8EF,GB,Y,2026-09-03 01:02:40,2026-09-17 01:02:40
SRC_ADDRESS_B002_000000982,A00064819,C0050636,HOME,363 High Street,,London,Greater London,G31 7GH,GB,Y,2026-09-25 11:53:53,2026-09-26 11:53:53
SRC_ADDRESS_B002_000000983,A00064820,C0050636,SHIPPING,63 Station Road,,Leeds,West Yorkshire,S13 1PR,GB,N,2026-09-24 11:53:53,2026-10-31 11:53:53
SRC_ADDRESS_B002_000000984,A00064821,C0050637,HOME,183 Park Avenue,,Leeds,West Yorkshire,CF91 8GH,GB,Y,2026-09-28 23:15:21,2026-12-24 23:15:21
SRC_ADDRESS_B002_000000985,A00064822,C0050637,SHIPPING,304 Bridge Street,Flat 33,Glasgow,Scotland,M26 8EF,GB,N,2026-09-21 23:15:21,2026-12-14 23:15:21
SRC_ADDRESS_B002_000000986,A00064823,C0050638,HOME,231 Mill Lane,Flat 22,Glasgow,Scotland,L4 5AD,GB,Y,2026-09-04 01:24:01,2026-09-28 01:24:01
SRC_ADDRESS_B002_000000987,A00064824,C0050638,SHIPPING,141 Victoria Road,Flat 19,London,Greater London,CF2 1AD,GB,N,2026-09-29 01:24:01,2026-12-13 01:24:01
SRC_ADDRESS_B002_000000988,A00064825,C0050639,HOME,489 Bridge Street,,Liverpool,Merseyside,NG59 2PR,GB,Y,2026-10-01 04:53:17,2026-12-17 04:53:17
SRC_ADDRESS_B002_000000989,A00064826,C0050640,HOME,374 The Crescent,,Sheffield,South Yorkshire,EH60 1JK,GB,Y,2026-09-08 17:04:23,2026-09-21 17:04:23
SRC_ADDRESS_B002_000000990,A00064827,C0050641,HOME,494 Queens Road,Flat 16,Birmingham,West Midlands,B22 3PR,GB,Y,2026-09-05 19:14:35,2026-11-10 19:14:35
SRC_ADDRESS_B002_000000991,A00064828,C0050642,HOME,165 Bridge Street,Flat 27,Edinburgh,Scotland,EH9 8BD,GB,Y,2026-09-05 10:27:40,2026-11-05 10:27:40
SRC_ADDRESS_B002_000000992,A00064829,C0050642,SHIPPING,326 Park Avenue,Flat 28,Manchester,Greater Manchester,G58 1AB,GB,N,2026-09-24 10:27:40,2026-09-24 10:27:40
SRC_ADDRESS_B002_000000993,A00064830,C0050643,HOME,302 Victoria Road,,Liverpool,Merseyside,BS48 2GH,GB,Y,2026-09-19 14:08:21,2026-09-23 14:08:21
SRC_ADDRESS_B002_000000994,A00064831,C0050644,HOME,484 Park Avenue,,London,Greater London,CF61 6AA,GB,Y,2026-09-16 02:41:32,2026-11-07 02:41:32
SRC_ADDRESS_B002_000000995,A00064832,C0050645,HOME,79 Green Lane,Flat 13,London,Greater London,LS31 5JK,GB,Y,2026-09-24 20:38:40,2026-10-10 20:38:40
SRC_ADDRESS_B002_000000996,A00064833,C0050646,HOME,234 Market Street,,Leeds,West Yorkshire,YO40 1EF,GB,Y,2026-09-21 17:40:58,2026-11-26 17:40:58
SRC_ADDRESS_B002_000000997,A00064834,C0050646,SHIPPING,75 Mill Lane,,Birmingham,West Midlands,BS84 7AD,GB,N,2026-09-13 17:40:58,2026-10-04 17:40:58
SRC_ADDRESS_B002_000000998,A00064835,C0050647,HOME,406 Queens Road,,Birmingham,West Midlands,M7 7DE,GB,Y,2026-09-19 19:48:43,2026-10-13 19:48:43
SRC_ADDRESS_B002_000000999,A00064836,C0050647,SHIPPING,195 Church Lane,,Liverpool,Merseyside,G73 3GH,GB,N,2026-09-15 19:48:43,2026-09-19 19:48:43
SRC_ADDRESS_B002_000001000,A00064837,C0050648,HOME,231 The Crescent,,Leeds,West Yorkshire,BS89 8AD,GB,Y,2026-09-22 19:48:12,2026-10-15 19:48:12
SRC_ADDRESS_B002_000001001,A00064838,C0050648,SHIPPING,197 King Street,Flat 31,Manchester,Greater Manchester,LS39 4BD,GB,N,2026-09-24 19:48:12,2026-10-11 19:48:12
SRC_ADDRESS_B002_000001002,A00064839,C0050649,HOME,198 Mill Lane,,Sheffield,South Yorkshire,CF9 6DE,GB,Y,2026-09-03 09:02:08,2026-10-17 09:02:08
SRC_ADDRESS_B002_000001003,A00064840,C0050650,HOME,18 Market Street,,Edinburgh,Scotland,BS34 1DE,GB,Y,2026-09-09 01:59:47,2026-10-26 01:59:47
SRC_ADDRESS_B002_000001004,A00064841,C0050651,HOME,60 Mill Lane,,Cardiff,Wales,L60 3AD,GB,Y,2026-09-12 23:26:45,2026-09-25 23:26:45
SRC_ADDRESS_B002_000001005,A00064842,C0050651,SHIPPING,227 Station Road,,Manchester,Greater Manchester,CF46 2BA,GB,N,2026-09-15 23:26:45,2026-11-21 23:26:45
SRC_ADDRESS_B002_000001006,A00064843,C0050652,HOME,353 Station Road,,Edinburgh,Scotland,NG61 4EF,GB,Y,2026-09-15 05:37:01,2026-09-20 05:37:01
SRC_ADDRESS_B002_000001007,A00064844,C0050653,HOME,352 Queens Road,Flat 12,Leeds,West Yorkshire,NG92 3AA,GB,Y,2026-09-22 22:30:36,2026-10-21 22:30:36
SRC_ADDRESS_B002_000001008,A00064845,C0050654,HOME,461 Queens Road,,London,Greater London,NG97 7GH,GB,Y,2026-09-24 22:15:24,2026-10-14 22:15:24
SRC_ADDRESS_B002_000001009,A00064846,C0050654,SHIPPING,318 Queens Road,Flat 19,London,Greater London,M70 1BD,GB,N,2026-09-06 22:15:24,2026-09-29 22:15:24
SRC_ADDRESS_B002_000001010,A00064847,C0050655,HOME,151 Station Road,,Sheffield,South Yorkshire,NG11 1AB,GB,Y,2026-09-07 21:25:34,2026-11-01 21:25:34
SRC_ADDRESS_B002_000001011,A00064848,C0050655,SHIPPING,287 Bridge Street,,Edinburgh,Scotland,CF53 2GH,GB,N,2026-09-11 21:25:34,2026-11-04 21:25:34
SRC_ADDRESS_B002_000001012,A00064849,C0050656,HOME,125 Church Lane,,Edinburgh,Scotland,NG36 2BD,GB,Y,2026-09-24 17:03:13,2026-12-07 17:03:13
SRC_ADDRESS_B002_000001013,A00064850,C0050657,HOME,438 King Street,Flat 36,Birmingham,West Midlands,LS80 4JK,GB,Y,2026-09-15 05:41:26,2026-11-01 05:41:26
SRC_ADDRESS_B002_000001014,A00064851,C0050658,HOME,368 King Street,,Sheffield,South Yorkshire,M71 6GH,GB,Y,2026-09-24 02:16:19,2026-09-28 02:16:19
SRC_ADDRESS_B002_000001015,A00064852,C0050659,HOME,311 King Street,Flat 7,London,Greater London,CF28 3PR,GB,Y,2026-09-11 20:49:11,2026-10-24 20:49:11
SRC_ADDRESS_B002_000001016,A00064853,C0050660,HOME,56 Market Street,,Sheffield,South Yorkshire,EH80 4JK,GB,Y,2026-09-17 05:20:50,2026-11-14 05:20:50
SRC_ADDRESS_B002_000001017,A00064854,C0050661,HOME,408 Park Avenue,Flat 26,Leeds,West Yorkshire,NG59 2DE,GB,Y,2026-09-04 08:37:51,2026-09-11 08:37:51
SRC_ADDRESS_B002_000001018,A00064855,C0050661,SHIPPING,484 High Street,,Sheffield,South Yorkshire,LS3 1AA,GB,N,2026-09-24 08:37:51,2026-09-25 08:37:51
SRC_ADDRESS_B002_000001019,A00064856,C0050662,HOME,433 High Street,,Manchester,Greater Manchester,YO62 4AB,GB,Y,2026-09-05 03:57:59,2026-09-11 03:57:59
SRC_ADDRESS_B002_000001020,A00064857,C0050663,HOME,282 Green Lane,,Edinburgh,Scotland,NG79 6AB,GB,Y,2026-09-03 16:38:27,2026-10-22 16:38:27
SRC_ADDRESS_B002_000001021,A00064858,C0050664,HOME,357 Queens Road,,Cardiff,Wales,NG10 3DE,GB,Y,2026-09-21 11:56:24,2026-09-27 11:56:24
SRC_ADDRESS_B002_000001022,A00064859,C0050664,SHIPPING,391 King Street,,London,Greater London,LS18 6AB,GB,N,2026-09-24 11:56:24,2026-12-09 11:56:24
SRC_ADDRESS_B002_000001023,A00064860,C0050665,HOME,113 Bridge Street,,Leeds,West Yorkshire,LS83 7DE,GB,Y,2026-09-23 04:01:52,2026-10-18 04:01:52
SRC_ADDRESS_B002_000001024,A00064861,C0050666,HOME,238 Mill Lane,,Nottingham,Nottinghamshire,NG22 1BA,GB,Y,2026-09-21 23:26:42,2026-12-16 23:26:42
SRC_ADDRESS_B002_000001025,A00064862,C0050667,HOME,180 Queens Road,,Leeds,West Yorkshire,BS96 5AA,GB,Y,2026-09-06 09:16:18,2026-10-13 09:16:18
SRC_ADDRESS_B002_000001026,A00064863,C0050668,HOME,328 King Street,,Birmingham,West Midlands,S48 1BD,GB,Y,2026-09-27 11:37:56,2026-09-27 11:37:56
SRC_ADDRESS_B002_000001027,A00064864,C0050668,SHIPPING,109 Station Road,,Nottingham,Nottinghamshire,S42 8DE,GB,N,2026-10-01 11:37:56,2026-11-02 11:37:56
SRC_ADDRESS_B002_000001028,A00064865,C0050669,HOME,298 Park Avenue,,York,North Yorkshire,YO58 7BA,GB,Y,2026-09-27 10:54:16,2026-10-06 10:54:16
SRC_ADDRESS_B002_000001029,A00064866,C0050670,HOME,6 Green Lane,,Edinburgh,Scotland,CF50 5BD,GB,Y,2026-09-26 17:58:50,2026-10-22 17:58:50
SRC_ADDRESS_B002_000001030,A00064867,C0050671,HOME,447 Green Lane,,Manchester,Greater Manchester,G41 6EF,GB,Y,2026-09-17 21:24:32,2026-10-29 21:24:32
SRC_ADDRESS_B002_000001031,A00064868,C0050671,SHIPPING,48 Mill Lane,,London,Greater London,YO65 1JK,GB,N,2026-09-06 21:24:32,2026-09-15 21:24:32
SRC_ADDRESS_B002_000001032,A00064869,C0050672,HOME,484 The Crescent,,Nottingham,Nottinghamshire,G84 5DE,GB,Y,2026-09-05 23:50:20,2026-11-19 23:50:20
SRC_ADDRESS_B002_000001033,A00064870,C0050673,HOME,146 Queens Road,,Edinburgh,Scotland,LS65 3GH,GB,Y,2026-09-20 02:04:12,2026-12-15 02:04:12
SRC_ADDRESS_B002_000001034,A00064871,C0050674,HOME,378 The Crescent,,London,Greater London,G66 2GH,GB,Y,2026-09-23 13:10:15,2026-10-26 13:10:15
SRC_ADDRESS_B002_000001035,A00064872,C0050675,HOME,49 The Crescent,,Cardiff,Wales,LS23 6GH,GB,Y,2026-09-09 02:14:27,2026-11-18 02:14:27
SRC_ADDRESS_B002_000001036,A00064873,C0050676,HOME,324 Victoria Road,,Sheffield,South Yorkshire,L47 3PR,GB,Y,2026-09-23 14:10:52,2026-11-18 14:10:52
SRC_ADDRESS_B002_000001037,A00064874,C0050677,HOME,227 King Street,,Sheffield,South Yorkshire,M83 4EF,GB,Y,2026-09-10 03:12:29,2026-09-17 03:12:29
SRC_ADDRESS_B002_000001038,A00064875,C0050678,HOME,424 Mill Lane,,Manchester,Greater Manchester,NG16 2BA,GB,Y,2026-09-16 17:23:34,2026-12-05 17:23:34
SRC_ADDRESS_B002_000001039,A00064876,C0050679,HOME,217 Green Lane,Flat 23,Bristol,Bristol,CF96 8AA,GB,Y,2026-09-28 19:35:17,2026-10-07 19:35:17
SRC_ADDRESS_B002_000001040,A00064877,C0050680,HOME,138 High Street,,Bristol,Bristol,NG9 4JK,GB,Y,2026-09-23 19:20:15,2026-11-24 19:20:15
SRC_ADDRESS_B002_000001041,A00064878,C0050681,HOME,472 The Crescent,,Nottingham,Nottinghamshire,CF77 6JK,GB,Y,2026-09-16 17:40:17,2026-09-24 17:40:17
SRC_ADDRESS_B002_000001042,A00064879,C0050681,SHIPPING,199 Victoria Road,,London,Greater London,EH72 6AA,GB,N,2026-09-17 17:40:17,2026-10-15 17:40:17
SRC_ADDRESS_B002_000001043,A00064880,C0050682,HOME,128 Market Street,,London,Greater London,YO59 3AA,GB,Y,2026-09-24 01:35:40,2026-09-30 01:35:40
SRC_ADDRESS_B002_000001044,A00064881,C0050682,SHIPPING,266 Church Lane,,London,Greater London,S88 1AD,GB,N,2026-09-11 01:35:40,2026-10-28 01:35:40
SRC_ADDRESS_B002_000001045,A00064882,C0050683,HOME,201 Green Lane,,Nottingham,Nottinghamshire,BS6 6AA,GB,Y,2026-09-16 08:21:32,2026-11-20 08:21:32
SRC_ADDRESS_B002_000001046,A00064883,C0050684,HOME,383 Station Road,,Bristol,Bristol,NG26 7EF,GB,Y,2026-09-03 03:30:11,2026-09-24 03:30:11
SRC_ADDRESS_B002_000001047,A00064884,C0050685,HOME,163 Mill Lane,,York,North Yorkshire,NG87 3EF,GB,Y,2026-09-17 06:00:20,2026-11-06 06:00:20
SRC_ADDRESS_B002_000001048,A00064885,C0050686,HOME,54 Queens Road,Flat 39,Manchester,Greater Manchester,LS89 2DE,GB,Y,2026-09-02 18:50:28,2026-10-27 18:50:28
SRC_ADDRESS_B002_000001049,A00064886,C0050687,HOME,473 Victoria Road,,York,North Yorkshire,LS52 7BA,GB,Y,2026-09-15 06:48:29,2026-09-25 06:48:29
SRC_ADDRESS_B002_000001050,A00064887,C0050688,HOME,18 Queens Road,,Edinburgh,Scotland,EH27 4DE,GB,Y,2026-09-14 01:47:53,2026-10-31 01:47:53
SRC_ADDRESS_B002_000001051,A00064888,C0050689,HOME,446 Church Lane,,York,North Yorkshire,BS55 3EF,GB,Y,2026-09-18 06:31:16,2026-12-11 06:31:16
SRC_ADDRESS_B002_000001052,A00064889,C0050690,HOME,309 Park Avenue,,Manchester,Greater Manchester,BS23 5BD,GB,Y,2026-09-03 22:10:13,2026-10-05 22:10:13
SRC_ADDRESS_B002_000001053,A00064890,C0050691,HOME,135 High Street,,Leeds,West Yorkshire,CF98 1JK,GB,Y,2026-09-21 03:40:48,2026-10-31 03:40:48
SRC_ADDRESS_B002_000001054,A00064891,C0050691,SHIPPING,251 Church Lane,,York,North Yorkshire,G89 2EF,GB,N,2026-09-12 03:40:48,2026-10-13 03:40:48
SRC_ADDRESS_B002_000001055,A00064892,C0050692,HOME,103 Church Lane,Flat 35,Nottingham,Nottinghamshire,BS78 8JK,GB,Y,2026-09-03 13:24:09,2026-11-10 13:24:09
SRC_ADDRESS_B002_000001056,A00064893,C0050693,HOME,67 The Crescent,,Glasgow,Scotland,G64 6AA,GB,Y,2026-10-01 00:53:56,2026-10-14 00:53:56
SRC_ADDRESS_B002_000001057,A00064894,C0050694,HOME,442 Green Lane,,Edinburgh,Scotland,L68 7EF,GB,Y,2026-09-18 09:33:24,2026-11-08 09:33:24
SRC_ADDRESS_B002_000001058,A00064895,C0050695,HOME,283 High Street,,Edinburgh,Scotland,YO64 1AD,GB,Y,2026-09-03 18:40:26,2026-10-18 18:40:26
SRC_ADDRESS_B002_000001059,A00064896,C0050696,HOME,176 Station Road,,Leeds,West Yorkshire,B66 8JK,GB,Y,2026-09-30 19:18:09,2026-11-30 19:18:09
SRC_ADDRESS_B002_000001060,A00064897,C0050697,HOME,239 Mill Lane,,Bristol,Bristol,B17 4BA,GB,Y,2026-09-02 15:05:54,2026-10-18 15:05:54
SRC_ADDRESS_B002_000001061,A00064898,C0050698,HOME,468 Market Street,,Cardiff,Wales,YO22 7AB,GB,Y,2026-09-18 07:26:35,2026-11-16 07:26:35
SRC_ADDRESS_B002_000001062,A00064899,C0050699,HOME,21 Victoria Road,,Nottingham,Nottinghamshire,M1 5BA,GB,Y,2026-10-01 18:10:40,2026-10-26 18:10:40
SRC_ADDRESS_B002_000001063,A00064900,C0050699,SHIPPING,265 Mill Lane,,Liverpool,Merseyside,M79 5EF,GB,N,2026-09-30 18:10:40,2026-10-29 18:10:40
SRC_ADDRESS_B002_000001064,A00064901,C0050700,HOME,345 Green Lane,,Liverpool,Merseyside,G25 6AB,GB,Y,2026-09-07 17:07:21,2026-09-09 17:07:21
SRC_ADDRESS_B002_000001065,A00064902,C0050701,HOME,28 Bridge Street,,Glasgow,Scotland,EH94 8DE,GB,Y,2026-09-04 00:12:19,2026-11-10 00:12:19
SRC_ADDRESS_B002_000001066,A00064903,C0050702,HOME,296 Church Lane,,Birmingham,West Midlands,B16 2AD,GB,Y,2026-09-15 23:07:15,2026-10-02 23:07:15
SRC_ADDRESS_B002_000001067,A00064904,C0050702,SHIPPING,335 King Street,,Leeds,West Yorkshire,M2 1GH,GB,N,2026-09-23 23:07:15,2026-09-25 23:07:15
SRC_ADDRESS_B002_000001068,A00064905,C0050703,HOME,32 Green Lane,,Manchester,Greater Manchester,NG14 6DE,GB,Y,2026-09-23 07:16:19,2026-12-21 07:16:19
SRC_ADDRESS_B002_000001069,A00064906,C0050703,SHIPPING,380 King Street,,Nottingham,Nottinghamshire,NG50 3AB,GB,N,2026-09-29 07:16:19,2026-11-22 07:16:19
SRC_ADDRESS_B002_000001070,A00064907,C0050704,HOME,341 King Street,Flat 2,Leeds,West Yorkshire,LS57 2PR,GB,Y,2026-09-27 00:51:56,2026-11-14 00:51:56
SRC_ADDRESS_B002_000001071,A00064908,C0050705,HOME,23 Queens Road,,Glasgow,Scotland,NG38 2BD,GB,Y,2026-09-11 12:00:28,2026-10-09 12:00:28
SRC_ADDRESS_B002_000001072,A00064909,C0050706,HOME,169 High Street,,Sheffield,South Yorkshire,B68 4AD,GB,Y,2026-09-06 21:28:12,2026-10-31 21:28:12
SRC_ADDRESS_B002_000001073,A00064910,C0050707,HOME,154 Green Lane,,Nottingham,Nottinghamshire,LS26 5DE,GB,Y,2026-09-09 23:42:03,2026-11-23 23:42:03
SRC_ADDRESS_B002_000001074,A00064911,C0050708,HOME,382 Church Lane,,Cardiff,Wales,LS5 7PR,GB,Y,2026-09-19 10:27:37,2026-10-26 10:27:37
SRC_ADDRESS_B002_000001075,A00064912,C0050709,HOME,356 King Street,Flat 18,Edinburgh,Scotland,S73 7AB,GB,Y,2026-09-18 06:01:17,2026-11-30 06:01:17
SRC_ADDRESS_B002_000001076,A00064913,C0050710,HOME,1 Green Lane,Flat 9,Liverpool,Merseyside,EH68 6AD,GB,Y,2026-09-24 07:13:59,2026-10-20 07:13:59
SRC_ADDRESS_B002_000001077,A00064914,C0050710,SHIPPING,281 King Street,,Nottingham,Nottinghamshire,LS96 3DE,GB,N,2026-09-11 07:13:59,2026-09-23 07:13:59
SRC_ADDRESS_B002_000001078,A00064915,C0050711,HOME,171 The Crescent,,Leeds,West Yorkshire,NG10 6BA,GB,Y,2026-09-20 15:22:00,2026-12-02 15:22:00
SRC_ADDRESS_B002_000001079,A00064916,C0050712,HOME,360 Park Avenue,,Leeds,West Yorkshire,NG55 6DE,GB,Y,2026-09-01 00:54:44,2026-09-08 00:54:44
SRC_ADDRESS_B002_000001080,A00064917,C0050712,SHIPPING,446 Queens Road,,Liverpool,Merseyside,EH15 3JK,GB,N,2026-09-16 00:54:44,2026-10-13 00:54:44
SRC_ADDRESS_B002_000001081,A00064918,C0050713,HOME,38 Mill Lane,,London,Greater London,NG80 7GH,GB,Y,2026-09-18 13:54:02,2026-12-09 13:54:02
SRC_ADDRESS_B002_000001082,A00064919,C0050714,HOME,498 Bridge Street,,Glasgow,Scotland,YO80 5AB,GB,Y,2026-09-07 20:42:20,2026-12-05 20:42:20
SRC_ADDRESS_B002_000001083,A00064920,C0050715,HOME,101 Station Road,,Nottingham,Nottinghamshire,M90 5DE,GB,Y,2026-09-15 00:44:19,2026-09-21 00:44:19
SRC_ADDRESS_B002_000001084,A00064921,C0050716,HOME,474 The Crescent,,Birmingham,West Midlands,EH20 4AD,GB,Y,2026-09-04 23:07:29,2026-09-12 23:07:29
SRC_ADDRESS_B002_000001085,A00064922,C0050716,SHIPPING,194 Victoria Road,,Glasgow,Scotland,M69 2BD,GB,N,2026-09-25 23:07:29,2026-11-22 23:07:29
SRC_ADDRESS_B002_000001086,A00064923,C0050717,HOME,367 Victoria Road,,Birmingham,West Midlands,EH68 1EF,GB,Y,2026-09-07 13:52:20,2026-11-16 13:52:20
SRC_ADDRESS_B002_000001087,A00064924,C0050717,SHIPPING,20 The Crescent,,London,Greater London,S10 1AA,GB,N,2026-09-25 13:52:20,2026-11-11 13:52:20
SRC_ADDRESS_B002_000001088,A00064925,C0050718,HOME,81 Victoria Road,,Bristol,Bristol,CF66 2AD,GB,Y,2026-09-14 18:54:10,2026-10-12 18:54:10
SRC_ADDRESS_B002_000001089,A00064926,C0050719,HOME,192 The Crescent,,Cardiff,Wales,EH90 4EF,GB,Y,2026-09-09 22:02:37,2026-11-29 22:02:37
SRC_ADDRESS_B002_000001090,A00064927,C0050720,HOME,356 Market Street,,Manchester,Greater Manchester,NG54 8JK,GB,Y,2026-09-06 02:05:49,2026-10-13 02:05:49
SRC_ADDRESS_B002_000001091,A00064928,C0050721,HOME,403 Bridge Street,Flat 38,York,North Yorkshire,S41 5AB,GB,Y,2026-09-09 08:47:34,2026-10-24 08:47:34
SRC_ADDRESS_B002_000001092,A00064929,C0050722,HOME,375 Victoria Road,Flat 34,Edinburgh,Scotland,LS54 5GH,GB,Y,2026-09-18 22:15:58,2026-09-27 22:15:58
SRC_ADDRESS_B002_000001093,A00064930,C0050722,SHIPPING,91 King Street,,London,Greater London,BS59 8AB,GB,N,2026-09-23 22:15:58,2026-12-11 22:15:58
SRC_ADDRESS_B002_000001094,A00064931,C0050723,HOME,3 Market Street,,Nottingham,Nottinghamshire,G78 2PR,GB,Y,2026-09-08 16:43:22,2026-10-01 16:43:22
SRC_ADDRESS_B002_000001095,A00064932,C0050724,HOME,31 Bridge Street,,York,North Yorkshire,LS65 7BA,GB,Y,2026-09-03 08:37:16,2026-11-04 08:37:16
SRC_ADDRESS_B002_000001096,A00064933,C0050725,HOME,249 Park Avenue,,Glasgow,Scotland,G32 1AA,GB,Y,2026-09-14 21:15:21,2026-10-03 21:15:21
SRC_ADDRESS_B002_000001097,A00064934,C0050726,HOME,29 Church Lane,,Manchester,Greater Manchester,L41 1JK,GB,Y,2026-09-06 07:22:01,2026-09-18 07:22:01
SRC_ADDRESS_B002_000001098,A00064935,C0050727,HOME,299 Victoria Road,,London,Greater London,M65 8BD,GB,Y,2026-09-24 03:00:57,2026-12-07 03:00:57
SRC_ADDRESS_B002_000001099,A00064936,C0050727,SHIPPING,187 Mill Lane,Flat 31,Leeds,West Yorkshire,BS34 3PR,GB,N,2026-09-08 03:00:57,2026-10-05 03:00:57
SRC_ADDRESS_B002_000001100,A00064937,C0050728,HOME,192 High Street,,London,Greater London,M31 6EF,GB,Y,2026-09-26 10:31:01,2026-12-14 10:31:01
SRC_ADDRESS_B002_000001101,A00064938,C0050729,HOME,380 Victoria Road,,Glasgow,Scotland,S78 6PR,GB,Y,2026-09-22 16:12:48,2026-09-23 16:12:48
SRC_ADDRESS_B002_000001102,A00064939,C0050729,SHIPPING,488 Market Street,,York,North Yorkshire,NG14 2AA,GB,N,2026-09-07 16:12:48,2026-10-24 16:12:48
SRC_ADDRESS_B002_000001103,A00064940,C0050730,HOME,389 Mill Lane,,Bristol,Bristol,G37 2EF,GB,Y,2026-09-18 18:05:04,2026-10-13 18:05:04
SRC_ADDRESS_B002_000001104,A00064941,C0050730,SHIPPING,366 Green Lane,,Manchester,Greater Manchester,NG46 6AB,GB,N,2026-09-22 18:05:04,2026-12-12 18:05:04
SRC_ADDRESS_B002_000001105,A00064942,C0050731,HOME,269 Station Road,,Birmingham,West Midlands,EH17 5BA,GB,Y,2026-09-14 18:13:52,2026-10-17 18:13:52
SRC_ADDRESS_B002_000001106,A00064943,C0050732,HOME,165 Bridge Street,,Glasgow,Scotland,S37 7GH,GB,Y,2026-09-30 11:17:10,2026-11-28 11:17:10
SRC_ADDRESS_B002_000001107,A00064944,C0050733,HOME,474 High Street,,Leeds,West Yorkshire,G85 4BA,GB,Y,2026-09-12 20:02:23,2026-11-01 20:02:23
SRC_ADDRESS_B002_000001108,A00064945,C0050734,HOME,343 Station Road,,Birmingham,West Midlands,L79 7AD,GB,Y,2026-09-02 02:39:11,2026-11-19 02:39:11
